Time,del_2,del_3,del_6,del_9,del_10,del_13
4.4289,-0.08712338391,-0.2224829835,-0.2520238248,-0.2593480596,-0.2629707194,-0.2675561956
4.44555,-0.08712227301,-0.2224869575,-0.2520116419,-0.2593354922,-0.2629583181,-0.2675442588
4.4622,-0.08712044548,-0.2224880673,-0.2519981462,-0.2593216327,-0.2629446167,-0.2675309998
4.47885,-0.08711807235,-0.2224865913,-0.251984066,-0.2593072518,-0.2629303801,-0.2675171583
4.4955,-0.08711533064,-0.2224828793,-0.2519701012,-0.2592930857,-0.26291634,-0.2675034448
4.51215,-0.08711239682,-0.2224773345,-0.2519569001,-0.2592798116,-0.2629031706,-0.2674905174
4.5288,-0.08710944082,-0.2224703964,-0.2519450401,-0.2592680273,-0.2628914679,-0.2674789616
4.54545,-0.08710662076,-0.2224625228,-0.251935012,-0.2592582354,-0.2628817339,-0.2674692743
4.5621,-0.08710407855,-0.2224541731,-0.2519272083,-0.2592508313,-0.2628743653,-0.2674618529
4.57875,-0.08710193639,-0.2224457924,-0.2519219169,-0.2592460976,-0.2628696465,-0.2674569875
4.5954,-0.08710029419,-0.2224377974,-0.2519193177,-0.2592442014,-0.2628677481,-0.2674548589
4.61205,-0.08709922805,-0.2224305644,-0.2519194843,-0.2592451976,-0.2628687287,-0.2674555397
4.6287,-0.08709878959,-0.2224244196,-0.2519223892,-0.2592490347,-0.2628725416,-0.2674589999
4.64535,-0.08709900615,-0.2224196313,-0.251927912,-0.2592555649,-0.2628790439,-0.2674651151
4.662,-0.08709988189,-0.2224164053,-0.2519358506,-0.2592645569,-0.2628880091,-0.2674736784
4.67865,-0.08710139944,-0.2224148825,-0.2519459344,-0.2592757107,-0.262899142,-0.2674844135
4.6953,-0.08710352225,-0.2224151387,-0.2519578391,-0.2592886734,-0.262912094,-0.2674969899
4.71195,-0.08710619734,-0.2224171868,-0.2519712021,-0.2593030565,-0.2629264804,-0.2675110387
4.7286,-0.08710935835,-0.2224209812,-0.2519856387,-0.2593184528,-0.2629418968,-0.2675261691
4.74525,-0.08711292882,-0.2224264231,-0.2520007572,-0.2593344524,-0.2629579355,-0.2675419835
4.7619,-0.08711682557,-0.2224333681,-0.2520161736,-0.2593506582,-0.2629742005,-0.2675580927
4.77855,-0.08712096193,-0.2224416343,-0.2520315249,-0.2593666991,-0.2629903209,-0.2675741291
4.7952,-0.08712525096,-0.2224510109,-0.2520464803,-0.2593822421,-0.2630059628,-0.2675897584
4.81185,-0.08712960826,-0.2224612679,-0.2520607511,-0.2593970007,-0.2630208385,-0.2676046891
4.8285,-0.08713395463,-0.2224721644,-0.2520740975,-0.2594107425,-0.2630347129,-0.2676186797
4.84515,-0.08713821821,-0.2224834583,-0.2520863338,-0.2594232928,-0.2630474088,-0.2676315436
4.8618,-0.08714233628,-0.2224949138,-0.2520973307,-0.259434537,-0.2630588082,-0.2676431515
4.87845,-0.08714625658,-0.2225063092,-0.2521070159,-0.2594444197,-0.2630688519,-0.2676534321
4.8951,-0.08714993818,-0.2225174429,-0.2521153721,-0.2594529418,-0.2630775373,-0.2676623695
4.91175,-0.08715335191,-0.2225281389,-0.2521224335,-0.2594601564,-0.263084914,-0.2676699999
4.9284,-0.08715648037,-0.2225382502,-0.2521282803,-0.2594661622,-0.2630910771,-0.267676406
4.94505,-0.08715931751,-0.2225476622,-0.2521330325,-0.2594710962,-0.2630961608,-0.2676817104
4.9617,-0.08716186789,-0.2225562933,-0.252136842,-0.2594751254,-0.2631003296,-0.2676860677
4.97835,-0.08716414567,-0.2225640955,-0.2521398847,-0.2594784383,-0.26310377,-0.2676896564
4.995,-0.08716617331,-0.222571053,-0.2521423519,-0.2594812358,-0.2631066816,-0.2676926704
5.01165,-0.08716798011,-0.2225771806,-0.2521444422,-0.2594837224,-0.2631092684,-0.2676953103
5.0283,-0.08716960068,-0.2225825204,-0.2521463534,-0.2594860989,-0.2631117309,-0.2676977756
5.04495,-0.08717107326,-0.2225871383,-0.2521482748,-0.259488554,-0.2631142587,-0.2677002573
5.0616,-0.08717243817,-0.2225911199,-0.2521503816,-0.259491259,-0.263117024,-0.2677029311
5.07825,-0.08717373618,-0.2225945661,-0.2521528283,-0.2594943619,-0.2631201767,-0.2677059521
5.0949,-0.08717500711,-0.2225975881,-0.2521557454,-0.2594979842,-0.2631238402,-0.2677094506
5.11155,-0.08717628851,-0.2226003031,-0.2521592357,-0.2595022179,-0.2631281087,-0.267713529
5.1282,-0.08717761451,-0.2226028294,-0.2521633727,-0.2595071244,-0.2631330461,-0.2677182598
5.14485,-0.08717901494,-0.2226052828,-0.2521682,-0.2595127344,-0.2631386858,-0.2677236855
5.1615,-0.08718051458,-0.2226077722,-0.2521737319,-0.2595190495,-0.2631450316,-0.2677298189
5.17815,-0.08718213272,-0.2226103967,-0.2521799549,-0.2595260438,-0.2631520599,-0.2677366449
5.1948,-0.08718388288,-0.2226132428,-0.2521868303,-0.2595336674,-0.2631597228,-0.2677441233
5.21145,-0.08718577279,-0.2226163825,-0.2521942977,-0.2595418499,-0.2631679515,-0.2677521917
5.2281,-0.08718780455,-0.2226198717,-0.2522022783,-0.2595505044,-0.2631766605,-0.26776077
5.24475,-0.08718997498,-0.22262375,-0.2522106799,-0.2595595328,-0.2631857523,-0.2677697642
5.2614,-0.0871922761,-0.2226280397,-0.2522194006,-0.2595688292,-0.2631951217,-0.2677790713
5.27805,-0.08719469582,-0.2226327473,-0.2522283337,-0.2595782856,-0.2632046605,-0.2677885835
5.2947,-0.08719721859,-0.2226378639,-0.252237372,-0.2595877952,-0.2632142614,-0.2677981926
5.31135,-0.08719982623,-0.2226433666,-0.2522464115,-0.2595972567,-0.2632238226,-0.2678077942
5.328,-0.08720249875,-0.2226492208,-0.2522553554,-0.2596065779,-0.2632332503,-0.2678172912
5.34465,-0.08720521516,-0.2226553817,-0.2522641168,-0.2596156777,-0.2632424624,-0.2678265964
5.3613,-0.08720795424,-0.222661797,-0.2522726212,-0.2596244889,-0.2632513899,-0.2678356358
5.37795,-0.08721069534,-0.2226684091,-0.2522808086,-0.2596329594,-0.2632599791,-0.2678443496
5.3946,-0.08721341896,-0.2226751572,-0.2522886341,-0.2596410525,-0.2632681917,-0.2678526934
5.41125,-0.08721610739,-0.2226819801,-0.2522960687,-0.2596487478,-0.2632760054,-0.2678606389
5.4279,-0.08721874517,-0.2226888175,-0.252303099,-0.2596560399,-0.2632834134,-0.2678681736
5.44455,-0.08722131936,-0.2226956129,-0.2523097267,-0.2596629378,-0.2632904231,-0.2678752997
5.4612,-0.08722381989,-0.2227023142,-0.2523159668,-0.259669463,-0.263297055,-0.2678820331
5.47785,-0.08722623958,-0.2227088757,-0.2523218464,-0.2596756478,-0.2633033404,-0.2678884017
5.4945,-0.08722857419,-0.2227152589,-0.2523274024,-0.2596815331,-0.2633093194,-0.2678944428
5.51115,-0.08723082229,-0.2227214333,-0.2523326796,-0.2596871662,-0.2633150391,-0.2679002019
5.5278,-0.08723298508,-0.2227273764,-0.2523377278,-0.2596925981,-0.2633205501,-0.2679057292
5.54445,-0.08723506614,-0.2227330743,-0.2523426,-0.2596978814,-0.2633259055,-0.2679110779
5.5611,-0.08723707103,-0.2227385209,-0.2523473499,-0.259703068,-0.2633311574,-0.2679163017
5.57775,-0.08723900696,-0.2227437179,-0.2523520294,-0.2597082072,-0.2633363557,-0.2679214527
5.5944,-0.08724088235,-0.2227486736,-0.2523566872,-0.2597133437,-0.2633415461,-0.2679265792
5.61105,-0.08724270645,-0.2227534024,-0.2523613668,-0.2597185164,-0.2633467684,-0.2679317244
5.6277,-0.08724448885,-0.2227579236,-0.2523661052,-0.2597237574,-0.2633520555,-0.2679369251
5.64435,-0.08724623916,-0.2227622604,-0.2523709323,-0.2597290907,-0.2633574327,-0.2679422104
5.661,-0.08724796659,-0.2227664386,-0.2523758695,-0.2597345326,-0.2633629173,-0.2679476014
5.67765,-0.08724967966,-0.2227704855,-0.2523809304,-0.2597400911,-0.2633685182,-0.267953111
5.6943,-0.08725138591,-0.2227744289,-0.25238612,-0.2597457664,-0.2633742367,-0.2679587436
5.71095,-0.08725309173,-0.2227782962,-0.2523914356,-0.2597515514,-0.2633800664,-0.2679644961
5.7276,-0.08725480215,-0.222782113,-0.2523968676,-0.2597574328,-0.2633859946,-0.2679703581
5.74425,-0.08725652083,-0.2227859029,-0.2524023998,-0.2597633915,-0.2633920028,-0.2679763131
5.7609,-0.08725824996,-0.2227896865,-0.252408011,-0.2597694044,-0.2633980681,-0.2679823395
5.77755,-0.08725999035,-0.2227934811,-0.2524136762,-0.2597754454,-0.2634041646,-0.2679884119
5.7942,-0.08726174147,-0.2227973001,-0.2524193672,-0.2597814863,-0.2634102641,-0.2679945022
5.81085,-0.08726350164,-0.2228011532,-0.2524250549,-0.2597874986,-0.2634163377,-0.2680005808
5.8275,-0.08726526809,-0.2228050462,-0.2524307097,-0.2597934542,-0.2634223572,-0.2680066182
5.84415,-0.08726703725,-0.2228089812,-0.2524363031,-0.2597993268,-0.2634282956,-0.268012586
5.8608,-0.08726880492,-0.2228129567,-0.2524418083,-0.2598050924,-0.2634341284,-0.2680184577
5.87745,-0.08727056644,-0.222816968,-0.2524472017,-0.2598107304,-0.2634398345,-0.2680242097
5.8941,-0.08727231697,-0.2228210077,-0.2524524632,-0.259816224,-0.2634453964,-0.2680298222
5.91075,-0.08727405165,-0.2228250662,-0.2524575766,-0.2598215606,-0.2634508006,-0.2680352794
5.9274,-0.08727576581,-0.2228291321,-0.2524625303,-0.2598267318,-0.2634560384,-0.26804057
5.94405,-0.08727745511,-0.2228331928,-0.252467317,-0.2598317338,-0.263461105,-0.2680456871
5.9607,-0.08727911569,-0.2228372351,-0.2524719341,-0.2598365666,-0.2634660002,-0.2680506283
5.97735,-0.08728074428,-0.2228412455,-0.252476383,-0.2598412343,-0.2634707274,-0.2680553954
5.994,-0.08728233825,-0.222845211,-0.2524806691,-0.2598457442,-0.2634752937,-0.268059994
6.01065,-0.0872838957,-0.2228491191,-0.252484801,-0.2598501064,-0.2634797089,-0.2680644331
6.0273,-0.08728541539,-0.2228529586,-0.2524887901,-0.2598543333,-0.2634839851,-0.268068724
6.04395,-0.08728689682,-0.2228567195,-0.2524926497,-0.2598584387,-0.2634881362,-0.2680728805
6.0606,-0.0872883401,-0.2228603934,-0.2524963948,-0.2598624371,-0.2634921769,-0.2680769174
6.07725,-0.08728974593,-0.2228639738,-0.2525000408,-0.2598663435,-0.263496122,-0.2680808503
6.0939,-0.0872911155,-0.2228674557,-0.2525036033,-0.2598701721,-0.2634999863,-0.2680846945
6.11055,-0.08729245038,-0.2228708361,-0.252507097,-0.2598739365,-0.2635037835,-0.2680884649
6.1272,-0.08729375246,-0.2228741135,-0.2525105358,-0.2598776486,-0.2635075259,-0.2680921751
6.14385,-0.08729502379,-0.2228772883,-0.2525139317,-0.2598813185,-0.263511224,-0.2680958371
6.1605,-0.0872962665,-0.222880362,-0.2525172948,-0.2598849542,-0.2635148863,-0.2680994606
6.17715,-0.08729748271,-0.2228833376,-0.252520633,-0.2598885616,-0.2635185189,-0.2681030535
6.1938,-0.08729867442,-0.2228862191,-0.2525239516,-0.259892144,-0.2635221257,-0.2681066209
6.21045,-0.08729984346,-0.2228890111,-0.2525272537,-0.2598957027,-0.2635257081,-0.2681101655
6.2271,-0.08730099141,-0.222891719,-0.2525305398,-0.2598992365,-0.2635292655,-0.2681136879
6.24375,-0.08730211956,-0.2228943483,-0.2525338082,-0.2599027425,-0.263532795,-0.2681171862
6.2604,-0.08730322889,-0.2228969047,-0.2525370555,-0.259906216,-0.2635362922,-0.2681206566
6.27705,-0.08730432005,-0.2228993939,-0.252540276,-0.2599096509,-0.2635397512,-0.2681240937
6.2937,-0.08730539337,-0.2229018211,-0.2525434633,-0.2599130401,-0.2635431648,-0.2681274907
6.31035,-0.08730644888,-0.2229041913,-0.2525466094,-0.2599163758,-0.2635465254,-0.2681308399
6.327,-0.08730748635,-0.2229065087,-0.2525497062,-0.25991965,-0.2635498247,-0.2681341328
6.34365,-0.08730850529,-0.2229087772,-0.252552745,-0.2599228548,-0.2635530549,-0.2681373612
6.3603,-0.08730950506,-0.2229109996,-0.2525557175,-0.2599259825,-0.2635562081,-0.2681405167
6.37695,-0.08731048488,-0.2229131784,-0.2525586158,-0.2599290263,-0.2635592772,-0.2681435914
6.3936,-0.08731144389,-0.2229153151,-0.2525614329,-0.2599319803,-0.2635622562,-0.2681465786
6.41025,-0.08731238122,-0.2229174106,-0.2525641627,-0.2599348396,-0.26356514,-0.2681494722
6.4269,-0.087313296,-0.2229194653,-0.2525668004,-0.2599376008,-0.2635679248,-0.2681522677
6.44355,-0.08731418747,-0.2229214788,-0.2525693425,-0.2599402616,-0.2635706083,-0.2681549618
6.4602,-0.08731505496,-0.2229234505,-0.2525717871,-0.2599428213,-0.2635731894,-0.2681575527
6.47685,-0.08731589793,-0.2229253793,-0.2525741334,-0.2599452803,-0.2635756684,-0.2681600398
6.4935,-0.08731671602,-0.2229272636,-0.2525763823,-0.2599476404,-0.2635780468,-0.2681624241
6.51015,-0.08731750902,-0.222929102,-0.2525785358,-0.2599499043,-0.2635803275,-0.2681647079
6.5268,-0.08731827693,-0.2229308927,-0.252580597,-0.2599520759,-0.263582514,-0.2681668944
6.54345,-0.08731901989,-0.2229326339,-0.25258257,-0.2599541597,-0.2635846108,-0.2681689877
6.5601,-0.08731973819,-0.2229343241,-0.2525844597,-0.2599561606,-0.2635866229,-0.2681709929
6.57675,-0.08732043229,-0.2229359615,-0.2525862713,-0.2599580841,-0.2635885557,-0.2681729153
6.5934,-0.08732110275,-0.2229375449,-0.2525880106,-0.2599599356,-0.2635904147,-0.2681747606
6.61005,-0.08732175019,-0.2229390731,-0.252589683,-0.2599617204,-0.2635922054,-0.2681765345
6.6267,-0.08732237532,-0.2229405451,-0.2525912943,-0.2599634438,-0.2635939329,-0.2681782426
6.64335,-0.08732297885,-0.2229419603,-0.2525928495,-0.2599651102,-0.2635956021,-0.2681798901
6.66,-0.0873235615,-0.2229433182,-0.2525943533,-0.2599667237,-0.2635972171,-0.2681814815
6.67665,-0.08732412395,-0.2229446188,-0.2525958098,-0.2599682878,-0.2635987814,-0.268183021
6.6933,-0.08732466683,-0.2229458622,-0.2525972223,-0.2599698051,-0.2636002978,-0.2681845118
6.70995,-0.08732519068,-0.2229470486,-0.2525985932,-0.2599712773,-0.2636017684,-0.2681859564
6.7266,-0.08732569598,-0.2229481787,-0.2525999243,-0.2599727056,-0.2636031942,-0.2681873565
6.74325,-0.08732618307,-0.2229492532,-0.2526012163,-0.2599740902,-0.2636045757,-0.2681887128
6.7599,-0.08732665223,-0.2229502729,-0.2526024694,-0.2599754308,-0.2636059126,-0.2681900254
6.77655,-0.0873271036,-0.2229512388,-0.2526036828,-0.2599767264,-0.2636072041,-0.2681912937
6.7932,-0.08732753726,-0.2229521519,-0.2526048553,-0.2599779755,-0.2636084485,-0.2681925164
6.80985,-0.08732795317,-0.2229530133,-0.2526059853,-0.2599791762,-0.2636096442,-0.2681936918
6.8265,-0.08732835126,-0.2229538242,-0.2526070704,-0.2599803262,-0.263610789,-0.2681948177
6.84315,-0.08732873136,-0.2229545857,-0.2526081083,-0.2599814234,-0.2636118805,-0.2681958919
6.8598,-0.08732909331,-0.2229552988,-0.2526090966,-0.2599824655,-0.2636129165,-0.2681969118
6.87645,-0.08732943691,-0.2229559647,-0.2526100327,-0.2599834501,-0.2636138946,-0.2681978751
6.8931,-0.08732976197,-0.2229565843,-0.2526109142,-0.2599843753,-0.2636148128,-0.2681987795
6.90975,-0.08733006832,-0.2229571587,-0.2526117392,-0.2599852395,-0.2636156695,-0.268199623
6.9264,-0.08733035583,-0.2229576887,-0.2526125059,-0.2599860413,-0.2636164631,-0.2682004039
6.94305,-0.08733062442,-0.2229581752,-0.2526132128,-0.2599867799,-0.2636171928,-0.268201121
6.9597,-0.08733087408,-0.2229586189,-0.2526138592,-0.2599874548,-0.2636178582,-0.2682017736
6.97635,-0.08733110488,-0.2229590207,-0.2526144448,-0.2599880662,-0.2636184592,-0.2682023614
6.993,-0.08733131694,-0.2229593812,-0.2526149696,-0.2599886146,-0.2636189963,-0.2682028847
7.00965,-0.08733151048,-0.2229597011,-0.2526154343,-0.259989101,-0.2636194706,-0.2682033442
7.0263,-0.08733168579,-0.222959981,-0.25261584,-0.2599895269,-0.2636198833,-0.2682037412
7.04295,-0.08733184323,-0.2229602216,-0.2526161884,-0.2599898941,-0.2636202365,-0.2682040773
7.0596,-0.0873319832,-0.2229604233,-0.2526164813,-0.2599902048,-0.263620532,-0.2682043545
7.07625,-0.08733210618,-0.2229605868,-0.2526167209,-0.2599904612,-0.2636207723,-0.268204575
7.0929,-0.08733221267,-0.2229607126,-0.2526169097,-0.2599906658,-0.2636209599,-0.2682047415
7.10955,-0.08733230319,-0.2229608011,-0.2526170502,-0.2599908213,-0.2636210973,-0.2682048566
7.1262,-0.08733237828,-0.2229608531,-0.252617145,-0.2599909302,-0.2636211872,-0.2682049228
7.14285,-0.08733243848,-0.2229608689,-0.2526171967,-0.259990995,-0.2636212322,-0.268204943
7.1595,-0.0873324843,-0.222960849,-0.2526172079,-0.259991018,-0.2636212345,-0.2682049195
7.17615,-0.08733251622,-0.2229607941,-0.2526171808,-0.2599910015,-0.2636211966,-0.2682048548
7.1928,-0.0873325347,-0.2229607044,-0.2526171176,-0.2599909474,-0.2636211202,-0.268204751
7.20945,-0.08733254014,-0.2229605806,-0.25261702,-0.2599908572,-0.2636210072,-0.2682046101
7.2261,-0.08733253288,-0.2229604231,-0.2526168897,-0.2599907325,-0.263620859,-0.2682044335
7.24275,-0.08733251321,-0.2229602324,-0.2526167279,-0.2599905743,-0.2636206766,-0.2682042226
7.2594,-0.08733248138,-0.2229600088,-0.2526165354,-0.2599903833,-0.263620461,-0.2682039783
7.27605,-0.08733243756,-0.2229597528,-0.252616313,-0.2599901601,-0.2636202127,-0.2682037013
7.2927,-0.08733238188,-0.2229594649,-0.2526160609,-0.2599899048,-0.2636199319,-0.2682033919
7.30935,-0.08733231443,-0.2229591453,-0.2526157792,-0.2599896176,-0.2636196186,-0.2682030503
7.326,-0.08733223525,-0.2229587946,-0.2526154678,-0.2599892981,-0.2636192728,-0.2682026764
7.34265,-0.08733214434,-0.2229584131,-0.2526151263,-0.2599889462,-0.2636188941,-0.2682022698
7.3593,-0.08733204172,-0.2229580012,-0.2526147542,-0.2599885614,-0.2636184821,-0.2682018301
7.37595,-0.08733192733,-0.2229575593,-0.2526143511,-0.2599881431,-0.2636180363,-0.2682013569
7.3926,-0.08733180117,-0.2229570878,-0.2526139164,-0.2599876911,-0.2636175563,-0.2682008497
7.40925,-0.08733166323,-0.222956587,-0.2526134494,-0.2599872048,-0.2636170417,-0.2682003079
7.4259,-0.0873315135,-0.2229560576,-0.2526129498,-0.2599866839,-0.263616492,-0.2681997312
7.44255,-0.08733135199,-0.2229554998,-0.252612417,-0.2599861281,-0.2636159071,-0.2681991192
7.4592,-0.08733117876,-0.2229549141,-0.252611851,-0.2599855374,-0.2636152868,-0.2681984716
7.47585,-0.08733099389,-0.2229543011,-0.2526112515,-0.2599849118,-0.2636146312,-0.2681977885
7.4925,-0.08733079749,-0.2229536612,-0.2526106185,-0.2599842516,-0.2636139405,-0.26819707
7.50915,-0.08733058972,-0.222952995,-0.2526099525,-0.2599835572,-0.2636132152,-0.2681963165
7.5258,-0.08733037077,-0.2229523031,-0.2526092538,-0.2599828292,-0.2636124557,-0.2681955284
7.54245,-0.08733014089,-0.222951586,-0.2526085231,-0.2599820683,-0.2636116629,-0.2681947064
7.5591,-0.08732990032,-0.2229508445,-0.2526077611,-0.2599812755,-0.2636108376,-0.2681938514
7.57575,-0.08732964936,-0.222950079,-0.2526069688,-0.2599804518,-0.2636099809,-0.2681929644
7.5924,-0.08732938833,-0.2229492902,-0.2526061473,-0.2599795983,-0.2636090941,-0.2681920466
7.60905,-0.08732911756,-0.2229484789,-0.2526052978,-0.2599787164,-0.2636081782,-0.2681910992
7.6257,-0.08732883741,-0.2229476457,-0.2526044216,-0.2599778072,-0.2636072347,-0.2681901235
7.64235,-0.08732854821,-0.2229467911,-0.2526035198,-0.2599768722,-0.2636062648,-0.2681891209
7.659,-0.08732825033,-0.222945916,-0.252602594,-0.2599759126,-0.2636052699,-0.2681880927
7.67565,-0.08732794409,-0.2229450209,-0.2526016452,-0.2599749297,-0.2636042514,-0.2681870403
7.6923,-0.08732762985,-0.2229441064,-0.2526006749,-0.2599739248,-0.2636032104,-0.268185965
7.70895,-0.0873273079,-0.2229431732,-0.2525996842,-0.259972899,-0.2636021481,-0.2681848681
7.7256,-0.08732697853,-0.2229422219,-0.2525986742,-0.2599718534,-0.2636010657,-0.2681837505
7.74225,-0.08732664203,-0.2229412529,-0.2525976459,-0.259970789,-0.2635999642,-0.2681826135
7.7589,-0.08732629861,-0.2229402669,-0.2525966002,-0.2599697066,-0.2635988443,-0.268181458
7.77555,-0.0873259485,-0.2229392642,-0.2525955378,-0.259968607,-0.2635977069,-0.2681802846
7.7922,-0.08732559187,-0.2229382453,-0.2525944594,-0.2599674907,-0.2635965526,-0.2681790942
7.80885,-0.08732522889,-0.2229372108,-0.2525933655,-0.2599663583,-0.263595382,-0.2681778873
7.8255,-0.0873248597,-0.2229361609,-0.2525922565,-0.2599652102,-0.2635941954,-0.2681766643
7.84215,-0.08732448439,-0.222935096,-0.2525911327,-0.2599640467,-0.2635929932,-0.2681754255
7.8588,-0.08732410308,-0.2229340165,-0.2525899943,-0.259962868,-0.2635917756,-0.2681741712
7.87545,-0.08732371582,-0.2229329226,-0.2525888414,-0.2599616743,-0.2635905428,-0.2681729016
7.8921,-0.08732332269,-0.2229318148,-0.2525876742,-0.2599604657,-0.2635892948,-0.2681716169
7.90875,-0.08732292376,-0.2229306931,-0.2525864927,-0.2599592423,-0.2635880319,-0.268170317
7.9254,-0.08732251906,-0.222929558,-0.2525852968,-0.2599580042,-0.2635867541,-0.2681690021
7.94205,-0.08732210867,-0.2229284098,-0.2525840867,-0.2599567515,-0.2635854615,-0.2681676722
7.9587,-0.08732169261,-0.2229272486,-0.2525828623,-0.2599554842,-0.2635841541,-0.2681663274
7.97535,-0.08732127101,-0.2229260747,-0.2525816237,-0.2599542026,-0.2635828321,-0.2681649678
7.992,-0.08732084391,-0.2229248885,-0.252580371,-0.2599529066,-0.2635814957,-0.2681635935
8.00865,-0.08732041141,-0.2229236902,-0.2525791044,-0.2599515967,-0.2635801451,-0.2681622048
8.0253,-0.08731997362,-0.2229224801,-0.2525778241,-0.259950273,-0.2635787805,-0.2681608018
8.04195,-0.08731953064,-0.2229212587,-0.2525765304,-0.2599489359,-0.2635774024,-0.268159385
8.0586,-0.0873190826,-0.2229200261,-0.2525752235,-0.2599475858,-0.263576011,-0.2681579547
8.07525,-0.08731862966,-0.2229187827,-0.252573904,-0.2599462231,-0.2635746069,-0.2681565113
8.0919,-0.08731817196,-0.222917529,-0.2525725722,-0.2599448484,-0.2635731906,-0.2681550553
8.10855,-0.08731770971,-0.2229162653,-0.2525712287,-0.2599434622,-0.2635717626,-0.2681535873
8.1252,-0.08731724301,-0.222914992,-0.2525698741,-0.2599420651,-0.2635703235,-0.268152108
8.14185,-0.08731677208,-0.2229137095,-0.2525685088,-0.2599406577,-0.263568874,-0.2681506178
8.1585,-0.08731629712,-0.2229124181,-0.2525671337,-0.2599392407,-0.2635674147,-0.2681491175
8.17515,-0.08731581829,-0.2229111184,-0.2525657492,-0.2599378147,-0.2635659462,-0.2681476077
8.1918,-0.08731533581,-0.2229098108,-0.2525643561,-0.2599363804,-0.2635644693,-0.2681460892
8.20845,-0.08731484984,-0.2229084956,-0.2525629549,-0.2599349383,-0.2635629846,-0.2681445626
8.2251,-0.08731436057,-0.2229071732,-0.2525615464,-0.2599334893,-0.2635614927,-0.2681430285
8.24175,-0.08731386817,-0.2229058441,-0.252560131,-0.2599320338,-0.2635599943,-0.2681414876
8.2584,-0.08731337282,-0.2229045086,-0.2525587095,-0.2599305723,-0.2635584898,-0.2681399405
8.27505,-0.08731287466,-0.2229031672,-0.2525572822,-0.2599291056,-0.26355698,-0.2681383877
8.2917,-0.08731237384,-0.2229018201,-0.2525558496,-0.259927634,-0.2635554651,-0.2681368297
8.30835,-0.08731187049,-0.2229004677,-0.2525544123,-0.2599261579,-0.2635539458,-0.268135267
8.325,-0.08731136474,-0.2228991103,-0.2525529705,-0.2599246778,-0.2635524224,-0.2681337001
8.34165,-0.08731085669,-0.2228977483,-0.2525515247,-0.259923194,-0.2635508952,-0.2681321292
8.3583,-0.08731034645,-0.2228963818,-0.2525500751,-0.2599217068,-0.2635493646,-0.2681305547
8.37495,-0.08730983411,-0.2228950112,-0.252548622,-0.2599202165,-0.2635478309,-0.2681289769
8.3916,-0.08730931975,-0.2228936367,-0.2525471655,-0.2599187233,-0.2635462942,-0.268127396
8.40825,-0.08730880343,-0.2228922586,-0.2525457059,-0.2599172274,-0.2635447548,-0.2681258122
8.4249,-0.08730828524,-0.222890877,-0.2525442434,-0.259915729,-0.2635432129,-0.2681242257
8.44155,-0.08730776522,-0.2228894921,-0.252542778,-0.2599142283,-0.2635416686,-0.2681226367
8.4582,-0.08730724344,-0.2228881041,-0.2525413098,-0.2599127253,-0.263540122,-0.2681210452
8.47485,-0.08730671995,-0.2228867133,-0.2525398391,-0.2599112202,-0.2635385734,-0.2681194515
8.4915,-0.08730619481,-0.2228853197,-0.2525383658,-0.2599097132,-0.2635370228,-0.2681178557
8.50815,-0.08730566807,-0.2228839236,-0.2525368901,-0.2599082044,-0.2635354704,-0.2681162579
8.5248,-0.08730513979,-0.222882525,-0.2525354122,-0.259906694,-0.2635339163,-0.2681146582
8.54145,-0.08730461002,-0.2228811243,-0.2525339321,-0.259905182,-0.2635323607,-0.2681130568
8.5581,-0.08730407883,-0.2228797215,-0.25253245,-0.2599036687,-0.2635308038,-0.2681114539
8.57475,-0.08730354628,-0.2228783167,-0.2525309661,-0.2599021543,-0.2635292458,-0.2681098496
8.5914,-0.08730301244,-0.2228769103,-0.2525294806,-0.259900639,-0.2635276868,-0.2681082442
8.60805,-0.08730247737,-0.2228755023,-0.2525279936,-0.2598991229,-0.2635261272,-0.2681066379
8.6247,-0.08730194116,-0.2228740929,-0.2525265054,-0.2598976063,-0.263524567,-0.2681050309
8.64135,-0.08730140387,-0.2228726823,-0.2525250162,-0.2598960896,-0.2635230067,-0.2681034235
8.658,-0.0873008656,-0.2228712707,-0.2525235262,-0.2598945729,-0.2635214464,-0.2681018159
8.67465,-0.08730032642,-0.2228698583,-0.2525220358,-0.2598930564,-0.2635198865,-0.2681002085
8.6913,-0.08729978641,-0.2228684453,-0.2525205452,-0.2598915406,-0.2635183271,-0.2680986015
8.70795,-0.08729924567,-0.2228670318,-0.2525190547,-0.2598900257,-0.2635167687,-0.2680969952
8.7246,-0.08729870427,-0.2228656181,-0.2525175645,-0.2598885119,-0.2635152115,-0.2680953899
8.74125,-0.0872981623,-0.2228642044,-0.2525160749,-0.2598869996,-0.2635136558,-0.2680937859
8.7579,-0.08729761983,-0.2228627908,-0.2525145863,-0.259885489,-0.2635121019,-0.2680921835
8.77455,-0.08729707696,-0.2228613776,-0.2525130988,-0.2598839803,-0.2635105499,-0.2680905829
8.7912,-0.08729653375,-0.2228599649,-0.2525116127,-0.2598824739,-0.2635090003,-0.2680889845
8.80785,-0.08729599028,-0.222858553,-0.2525101282,-0.25988097,-0.2635074532,-0.2680873884
8.8245,-0.08729544661,-0.2228571419,-0.2525086456,-0.2598794687,-0.2635059088,-0.2680857949
8.84115,-0.08729490282,-0.2228557319,-0.252507165,-0.2598779703,-0.2635043674,-0.2680842042
