Time,V2_rms,V3_rms,V6_rms,V8_rms,V10_rms,V13_rms
5.61105,1.048066961,1.01341285,1.078483623,1.094837578,1.039367701,1.05698014
5.6277,1.048058471,1.013403283,1.07847374,1.094828125,1.039357735,1.056970096
5.64435,1.048050096,1.013393834,1.078463987,1.094818783,1.039347893,1.056960184
5.661,1.048041837,1.013384505,1.078454351,1.094809554,1.039338178,1.056950392
5.67765,1.048033695,1.013375295,1.078444847,1.094800439,1.03932859,1.056940735
5.6943,1.048025671,1.013366207,1.078435465,1.09479144,1.039319131,1.056931201
5.71095,1.048017765,1.013357241,1.078426217,1.094782556,1.039309801,1.056921803
5.7276,1.048009979,1.013348398,1.078417091,1.094773788,1.039300602,1.05691253
5.74425,1.048002312,1.013339679,1.078408101,1.094765138,1.039291533,1.056903395
5.7609,1.047994766,1.013331085,1.078399235,1.094756604,1.039282596,1.056894386
5.77755,1.04798734,1.013322616,1.078390505,1.094748188,1.039273789,1.056885516
5.7942,1.047980034,1.013314273,1.078381899,1.094739888,1.039265114,1.056876771
5.81085,1.04797285,1.013306057,1.07837343,1.094731706,1.039256569,1.056868165
5.8275,1.047965786,1.013297968,1.078365083,1.09472364,1.039248155,1.056859685
5.84415,1.047958843,1.013290006,1.078356872,1.09471569,1.039239871,1.056851342
5.8608,1.047952019,1.013282172,1.078348784,1.094707857,1.039231717,1.056843123
5.87745,1.047945316,1.013274466,1.078340829,1.094700139,1.039223691,1.056835041
5.8941,1.047938732,1.013266887,1.078332996,1.094692537,1.039215793,1.056827082
5.91075,1.047932268,1.013259435,1.078325295,1.09468505,1.039208023,1.056819258
5.9274,1.047925922,1.013252111,1.078317714,1.094677677,1.03920038,1.056811555
5.94405,1.047919694,1.013244913,1.078310265,1.094670418,1.039192864,1.056803987
5.9607,1.047913584,1.013237841,1.078302934,1.094663273,1.039185473,1.056796538
5.97735,1.047907591,1.013230895,1.078295733,1.094656241,1.039178207,1.056789223
5.994,1.047901715,1.013224074,1.078288649,1.094649323,1.039171066,1.056782026
6.01065,1.047895954,1.013217378,1.078281694,1.094642518,1.03916405,1.056774961
6.0273,1.047890309,1.013210805,1.078274856,1.094635825,1.039157158,1.056768014
6.04395,1.047884779,1.013204355,1.078268146,1.094629245,1.039150389,1.056761198
6.0606,1.047879364,1.013198027,1.078261552,1.094622778,1.039143744,1.056754499
6.07725,1.047874062,1.013191821,1.078255085,1.094616422,1.039137222,1.056747931
6.0939,1.047868874,1.013185736,1.078248734,1.094610179,1.039130823,1.056741479
6.11055,1.047863799,1.013179771,1.078242509,1.094604047,1.039124547,1.056735158
6.1272,1.047858837,1.013173925,1.078236399,1.094598027,1.039118393,1.056728952
6.14385,1.047853986,1.013168197,1.078230416,1.094592118,1.039112362,1.056722875
6.1605,1.047849247,1.013162588,1.078224546,1.09458632,1.039106452,1.056716915
6.17715,1.047844619,1.013157096,1.078218802,1.094580633,1.039100664,1.056711082
6.1938,1.047840101,1.013151721,1.078213172,1.094575056,1.039094997,1.056705365
6.21045,1.047835692,1.013146461,1.078207666,1.094569588,1.03908945,1.056699774
6.2271,1.047831393,1.013141317,1.078202272,1.09456423,1.039084023,1.056694298
6.24375,1.047827202,1.013136287,1.078197002,1.09455898,1.039078715,1.056688948
6.2604,1.047823118,1.01313137,1.078191843,1.094553838,1.039073525,1.05668371
6.27705,1.047819141,1.013126567,1.078186806,1.094548803,1.039068454,1.056678597
6.2937,1.047815271,1.013121876,1.078181878,1.094543875,1.039063498,1.056673595
6.31035,1.047811505,1.013117296,1.078177071,1.094539052,1.039058659,1.056668716
6.327,1.047807844,1.013112827,1.078172371,1.094534333,1.039053935,1.056663946
6.34365,1.047804286,1.013108468,1.078167789,1.094529719,1.039049324,1.056659296
6.3603,1.04780083,1.013104217,1.078163313,1.094525208,1.039044826,1.056654754
6.37695,1.047797476,1.013100075,1.078158953,1.094520798,1.039040439,1.05665033
6.3936,1.047794222,1.01309604,1.078154697,1.09451649,1.039036163,1.056646011
6.41025,1.047791068,1.013092111,1.078150554,1.094512281,1.039031997,1.056641808
6.4269,1.047788012,1.013088287,1.078146512,1.094508172,1.039027938,1.056637707
6.44355,1.047785054,1.013084568,1.078142582,1.094504161,1.039023987,1.05663372
6.4602,1.047782191,1.013080952,1.078138751,1.094500247,1.039020141,1.056629834
6.47685,1.047779424,1.013077438,1.078135029,1.09449643,1.0390164,1.056626059
6.4935,1.047776752,1.013074025,1.078131403,1.094492707,1.039012763,1.056622382
6.51015,1.047774172,1.013070712,1.078127884,1.09448908,1.039009229,1.056618814
6.5268,1.047771684,1.013067498,1.07812446,1.094485545,1.039005796,1.056615342
6.54345,1.047769287,1.013064382,1.078121141,1.094482104,1.039002463,1.056611977
6.5601,1.04776698,1.013061363,1.078117913,1.094478754,1.03899923,1.056608705
6.57675,1.047764762,1.01305844,1.078114789,1.094475495,1.038996096,1.056605539
6.5934,1.047762632,1.013055611,1.078111755,1.094472326,1.038993059,1.056602464
6.61005,1.047760589,1.013052876,1.078108821,1.094469246,1.038990118,1.056599492
6.6267,1.047758632,1.013050233,1.078105976,1.094466255,1.038987273,1.056596609
6.64335,1.047756759,1.013047681,1.078103229,1.094463351,1.038984522,1.056593827
6.66,1.047754969,1.013045219,1.078100569,1.094460533,1.038981864,1.056591133
6.67665,1.047753263,1.013042847,1.078098005,1.0944578,1.038979299,1.056588537
6.6933,1.047751638,1.013040562,1.078095525,1.094455153,1.038976825,1.056586027
6.70995,1.047750093,1.013038363,1.07809314,1.094452588,1.038974442,1.056583613
6.7266,1.047748628,1.01303625,1.078090837,1.094450107,1.038972147,1.056581283
6.74325,1.047747241,1.013034222,1.078088627,1.094447707,1.038969941,1.056579047
6.7599,1.047745931,1.013032276,1.078086496,1.094445388,1.038967821,1.056576893
6.77655,1.047744697,1.013030413,1.078084456,1.094443148,1.038965787,1.05657483
6.7932,1.047743538,1.01302863,1.078082493,1.094440987,1.038963838,1.056572846
6.80985,1.047742453,1.013026928,1.078080618,1.094438903,1.038961972,1.056570952
6.8265,1.04774144,1.013025303,1.078078819,1.094436896,1.038960188,1.056569134
6.84315,1.047740499,1.013023756,1.078077105,1.094434964,1.038958485,1.056567404
6.8598,1.047739629,1.013022286,1.078075464,1.094433106,1.038956862,1.056565748
6.87645,1.047738827,1.01302089,1.078073906,1.094431322,1.038955317,1.056564176
6.8931,1.047738094,1.013019568,1.078072419,1.09442961,1.03895385,1.056562676
6.90975,1.047737427,1.013018319,1.078071011,1.094427968,1.038952458,1.056561258
6.9264,1.047736826,1.013017141,1.078069673,1.094426396,1.038951141,1.056559909
6.94305,1.04773629,1.013016033,1.078068412,1.094424894,1.038949898,1.05655864
6.9597,1.047735816,1.013014995,1.078067216,1.094423458,1.038948727,1.056557437
6.97635,1.047735406,1.013014025,1.078066096,1.09442209,1.038947626,1.056556312
6.993,1.047735056,1.013013121,1.07806504,1.094420786,1.038946596,1.05655525
7.00965,1.047734766,1.013012283,1.078064057,1.094419548,1.038945634,1.056554263
7.0263,1.047734535,1.013011509,1.078063134,1.094418372,1.038944739,1.056553339
7.04295,1.047734361,1.013010799,1.078062282,1.094417259,1.038943911,1.056552486
7.0596,1.047734244,1.013010151,1.078061489,1.094416207,1.038943147,1.056551693
7.07625,1.047734183,1.013009564,1.078060764,1.094415216,1.038942447,1.056550969
7.0929,1.047734175,1.013009037,1.078060095,1.094414284,1.03894181,1.056550303
7.10955,1.047734221,1.013008568,1.078059493,1.09441341,1.038941235,1.056549704
7.1262,1.04773432,1.013008157,1.078058945,1.094412593,1.03894072,1.05654916
7.14285,1.047734469,1.013007803,1.07805846,1.094411833,1.038940265,1.056548681
7.1595,1.047734668,1.013007504,1.078058028,1.094411127,1.038939867,1.056548255
7.17615,1.047734917,1.013007259,1.078057657,1.094410477,1.038939527,1.056547892
7.1928,1.047735213,1.013007068,1.078057336,1.094409879,1.038939243,1.05654758
7.20945,1.047735556,1.013006928,1.078057074,1.094409334,1.038939014,1.056547328
7.2261,1.047735945,1.01300684,1.078056861,1.09440884,1.038938839,1.056547126
7.24275,1.047736379,1.013006802,1.078056705,1.094408397,1.038938717,1.056546981
7.2594,1.047736857,1.013006812,1.078056595,1.094408003,1.038938646,1.056546883
7.27605,1.047737377,1.01300687,1.078056539,1.094407658,1.038938626,1.056546841
7.2927,1.047737939,1.013006975,1.078056528,1.09440736,1.038938656,1.056546844
7.30935,1.047738542,1.013007126,1.078056569,1.094407109,1.038938734,1.056546901
7.326,1.047739185,1.013007322,1.078056652,1.094406903,1.03893886,1.056547
7.34265,1.047739866,1.01300756,1.078056786,1.094406742,1.038939032,1.056547151
7.3593,1.047740585,1.013007842,1.07805696,1.094406624,1.038939249,1.056547342
7.37595,1.04774134,1.013008165,1.078057182,1.094406549,1.038939511,1.056547583
7.3926,1.047742131,1.013008528,1.078057442,1.094406516,1.038939815,1.056547862
7.40925,1.047742957,1.013008931,1.078057747,1.094406523,1.038940162,1.056548188
7.4259,1.047743817,1.013009372,1.07805809,1.09440657,1.03894055,1.056548551
7.44255,1.047744709,1.013009851,1.078058475,1.094406656,1.038940977,1.056548958
7.4592,1.047745633,1.013010366,1.078058895,1.09440678,1.038941444,1.0565494
7.47585,1.047746588,1.013010917,1.078059357,1.094406941,1.038941949,1.056549885
7.4925,1.047747572,1.013011502,1.078059851,1.094407138,1.03894249,1.056550402
7.50915,1.047748586,1.01301212,1.078060384,1.09440737,1.038943067,1.05655096
7.5258,1.047749628,1.013012771,1.078060948,1.094407637,1.03894368,1.056551548
7.54245,1.047750696,1.013013454,1.078061549,1.094407937,1.038944326,1.056552175
7.5591,1.047751791,1.013014167,1.078062179,1.094408269,1.038945005,1.056552831
7.57575,1.047752912,1.01301491,1.078062844,1.094408633,1.038945716,1.056553523
7.5924,1.047754056,1.013015682,1.078063536,1.094409028,1.038946458,1.056554242
7.60905,1.047755224,1.013016482,1.078064262,1.094409453,1.03894723,1.056554995
7.6257,1.047756415,1.013017309,1.078065013,1.094409907,1.038948032,1.056555774
7.64235,1.047757628,1.013018162,1.078065795,1.094410389,1.038948862,1.056556585
7.659,1.047758862,1.013019041,1.078066601,1.094410899,1.038949719,1.05655742
7.67565,1.047760116,1.013019944,1.078067437,1.094411435,1.038950603,1.056558286
7.6923,1.04776139,1.01302087,1.078068295,1.094411998,1.038951513,1.056559174
7.70895,1.047762682,1.01302182,1.078069181,1.094412586,1.038952447,1.05656009
7.7256,1.047763992,1.013022791,1.078070087,1.094413198,1.038953406,1.056561027
7.74225,1.047765319,1.013023783,1.078071019,1.094413834,1.038954387,1.056561991
7.7589,1.047766663,1.013024796,1.07807197,1.094414493,1.038955392,1.056562974
7.77555,1.047768022,1.013025829,1.078072946,1.094415174,1.038956417,1.056563982
7.7922,1.047769396,1.01302688,1.07807394,1.094415876,1.038957464,1.056565008
7.80885,1.047770784,1.01302795,1.078074956,1.094416599,1.038958531,1.056566057
7.8255,1.047772185,1.013029036,1.078075988,1.094417343,1.038959616,1.056567122
7.84215,1.047773599,1.01303014,1.078077042,1.094418105,1.038960721,1.05656821
7.8588,1.047775025,1.013031259,1.07807811,1.094418887,1.038961843,1.056569311
7.87545,1.047776463,1.013032393,1.078079198,1.094419686,1.038962981,1.056570433
7.8921,1.04777791,1.013033542,1.078080298,1.094420502,1.038964136,1.056571568
7.90875,1.047779368,1.013034704,1.078081418,1.094421335,1.038965307,1.056572723
7.9254,1.047780835,1.013035879,1.078082549,1.094422184,1.038966492,1.056573888
7.94205,1.047782311,1.013037067,1.078083696,1.094423048,1.038967691,1.056575071
7.9587,1.047783794,1.013038266,1.078084854,1.094423927,1.038968904,1.056576264
7.97535,1.047785285,1.013039476,1.078086028,1.094424819,1.038970129,1.056577474
7.992,1.047786782,1.013040696,1.07808721,1.094425725,1.038971366,1.056578692
8.00865,1.047788286,1.013041926,1.078088407,1.094426644,1.038972614,1.056579924
8.0253,1.047789795,1.013043165,1.078089611,1.094427574,1.038973873,1.056581164
8.04195,1.047791308,1.013044413,1.078090828,1.094428516,1.038975141,1.056582417
8.0586,1.047792826,1.013045668,1.078092051,1.094429469,1.038976419,1.056583677
8.07525,1.047794348,1.01304693,1.078093286,1.094430433,1.038977706,1.056584948
8.0919,1.047795873,1.013048199,1.078094525,1.094431406,1.038979,1.056586225
8.10855,1.0477974,1.013049474,1.078095776,1.094432388,1.038980302,1.056587512
8.1252,1.04779893,1.013050755,1.07809703,1.094433379,1.03898161,1.056588803
8.14185,1.047800461,1.01305204,1.078098293,1.094434377,1.038982925,1.056590103
8.1585,1.047801993,1.01305333,1.078099559,1.094435384,1.038984246,1.056591407
8.17515,1.047803525,1.013054623,1.078100833,1.094436397,1.038985572,1.056592718
8.1918,1.047805058,1.01305592,1.078102109,1.094437417,1.038986902,1.056594031
8.20845,1.04780659,1.01305722,1.078103392,1.094438443,1.038988236,1.056595351
8.2251,1.047808121,1.013058522,1.078104676,1.094439475,1.038989574,1.056596672
8.24175,1.04780965,1.013059825,1.078105965,1.094440511,1.038990914,1.056597999
8.2584,1.047811178,1.01306113,1.078107255,1.094441552,1.038992258,1.056599326
8.27505,1.047812704,1.013062436,1.078108549,1.094442598,1.038993603,1.056600658
8.2917,1.047814227,1.013063742,1.078109843,1.094443647,1.038994949,1.056601989
8.30835,1.047815746,1.013065049,1.078111139,1.094444699,1.038996297,1.056603323
8.325,1.047817262,1.013066354,1.078112435,1.094445754,1.038997645,1.056604656
8.34165,1.047818775,1.013067659,1.078113733,1.094446811,1.038998994,1.056605991
8.3583,1.047820282,1.013068962,1.078115028,1.094447871,1.039000342,1.056607324
8.37495,1.047821785,1.013070264,1.078116326,1.094448932,1.039001689,1.056608658
8.3916,1.047823283,1.013071564,1.07811762,1.094449994,1.039003036,1.05660999
8.40825,1.047824776,1.013072861,1.078118914,1.094451057,1.03900438,1.056611322
8.4249,1.047826262,1.013074155,1.078120205,1.09445212,1.039005723,1.05661265
8.44155,1.047827743,1.013075446,1.078121496,1.094453183,1.039007063,1.056613978
8.4582,1.047829217,1.013076733,1.078122782,1.094454246,1.039008401,1.056615301
8.47485,1.047830684,1.013078016,1.078124068,1.094455308,1.039009735,1.056616623
8.4915,1.047832144,1.013079295,1.078125348,1.094456369,1.039011066,1.05661794
8.50815,1.047833596,1.01308057,1.078126626,1.094457429,1.039012393,1.056619255
8.5248,1.047835041,1.013081839,1.078127898,1.094458487,1.039013715,1.056620564
8.54145,1.047836478,1.013083103,1.078129168,1.094459543,1.039015034,1.05662187
8.5581,1.047837906,1.013084361,1.078130432,1.094460596,1.039016347,1.05662317
8.57475,1.047839325,1.013085614,1.078131692,1.094461647,1.039017655,1.056624467
8.5914,1.047840736,1.01308686,1.078132945,1.094462694,1.039018957,1.056625756
8.60805,1.047842137,1.013088099,1.078134195,1.094463739,1.039020253,1.056627042
8.6247,1.04784353,1.013089332,1.078135437,1.094464779,1.039021544,1.056628319
8.64135,1.047844912,1.013090558,1.078136674,1.094465816,1.039022828,1.056629592
8.658,1.047846284,1.013091776,1.078137903,1.094466849,1.039024105,1.056630857
8.67465,1.047847647,1.013092987,1.078139127,1.094467877,1.039025375,1.056632116
8.6913,1.047848999,1.013094191,1.078140343,1.0944689,1.039026638,1.056633367
8.70795,1.04785034,1.013095386,1.078141553,1.094469919,1.039027893,1.056634612
8.7246,1.047851671,1.013096573,1.078142754,1.094470932,1.039029141,1.056635848
8.74125,1.047852991,1.013097751,1.078143948,1.094471941,1.03903038,1.056637078
8.7579,1.047854299,1.013098921,1.078145134,1.094472943,1.039031612,1.056638298
8.77455,1.047855596,1.013100082,1.078146312,1.09447394,1.039032835,1.056639511
8.7912,1.047856882,1.013101233,1.078147481,1.09447493,1.039034049,1.056640714
8.80785,1.047858156,1.013102376,1.078148643,1.094475914,1.039035254,1.056641909
8.8245,1.047859419,1.013103509,1.078149795,1.094476892,1.039036451,1.056643095
8.84115,1.047860669,1.013104633,1.078150939,1.094477864,1.039037638,1.056644273
8.8578,1.047861907,1.013105746,1.078152073,1.094478828,1.039038815,1.05664544
8.87445,1.047863133,1.01310685,1.078153199,1.094479785,1.039039984,1.056646599
8.8911,1.047864347,1.013107944,1.078154314,1.094480736,1.039041142,1.056647747
8.90775,1.047865548,1.013109028,1.078155421,1.094481678,1.03904229,1.056648887
8.9244,1.047866737,1.013110101,1.078156517,1.094482614,1.039043429,1.056650015
8.94105,1.047867912,1.013111164,1.078157604,1.094483542,1.039044557,1.056651134
8.9577,1.047869076,1.013112216,1.07815868,1.094484462,1.039045674,1.056652243
8.97435,1.047870226,1.013113257,1.078159747,1.094485374,1.039046782,1.056653341
8.991,1.047871363,1.013114288,1.078160803,1.094486277,1.039047878,1.056654429
9.00765,1.047872487,1.013115308,1.078161849,1.094487173,1.039048964,1.056655506
9.0243,1.047873598,1.013116317,1.078162884,1.094488061,1.039050039,1.056656573
9.04095,1.047874695,1.013117314,1.078163909,1.09448894,1.039051103,1.056657628
9.0576,1.04787578,1.013118301,1.078164923,1.09448981,1.039052156,1.056658673
9.07425,1.04787685,1.013119276,1.078165926,1.094490672,1.039053198,1.056659707
9.0909,1.047877908,1.01312024,1.078166918,1.094491525,1.039054228,1.056660729
9.10755,1.047878952,1.013121192,1.0781679,1.094492369,1.039055247,1.05666174
9.1242,1.047879982,1.013122133,1.07816887,1.094493204,1.039056255,1.05666274
9.14085,1.047880999,1.013123062,1.078169829,1.09449403,1.039057251,1.056663729
9.1575,1.047882003,1.01312398,1.078170777,1.094494847,1.039058236,1.056664706
9.17415,1.047882992,1.013124886,1.078171714,1.094495655,1.039059209,1.056665672
9.1908,1.047883968,1.01312578,1.078172639,1.094496453,1.03906017,1.056666626
9.20745,1.047884931,1.013126663,1.078173553,1.094497242,1.039061119,1.056667568
9.2241,1.047885879,1.013127534,1.078174456,1.094498022,1.039062057,1.056668499
9.24075,1.047886814,1.013128393,1.078175347,1.094498792,1.039062983,1.056669418
9.2574,1.047887735,1.01312924,1.078176227,1.094499553,1.039063897,1.056670325
9.27405,1.047888643,1.013130075,1.078177095,1.094500305,1.039064799,1.05667122
9.2907,1.047889537,1.013130899,1.078177951,1.094501046,1.039065689,1.056672104
9.30735,1.047890417,1.013131711,1.078178796,1.094501778,1.039066567,1.056672976
9.324,1.047891283,1.01313251,1.07817963,1.094502501,1.039067433,1.056673836
9.34065,1.047892136,1.013133298,1.078180451,1.094503213,1.039068287,1.056674684
9.3573,1.047892975,1.013134074,1.078181262,1.094503916,1.039069129,1.056675521
9.37395,1.047893801,1.013134839,1.07818206,1.094504609,1.03906996,1.056676345
9.3906,1.047894613,1.013135591,1.078182847,1.094505293,1.039070778,1.056677157
9.40725,1.047895411,1.013136332,1.078183622,1.094505966,1.039071584,1.056677958
9.4239,1.047896196,1.01313706,1.078184386,1.09450663,1.039072378,1.056678747
9.44055,1.047896967,1.013137777,1.078185138,1.094507284,1.03907316,1.056679523
9.4572,1.047897725,1.013138483,1.078185879,1.094507928,1.039073931,1.056680289
9.47385,1.047898469,1.013139176,1.078186608,1.094508563,1.039074689,1.056681042
9.4905,1.0478992,1.013139858,1.078187325,1.094509187,1.039075435,1.056681784
9.50715,1.047899918,1.013140528,1.078188031,1.094509802,1.03907617,1.056682513
9.5238,1.047900623,1.013141187,1.078188726,1.094510407,1.039076892,1.056683231
9.54045,1.047901314,1.013141834,1.078189408,1.094511002,1.039077603,1.056683937
9.5571,1.047901992,1.013142469,1.07819008,1.094511588,1.039078302,1.056684632
9.57375,1.047902657,1.013143093,1.07819074,1.094512163,1.039078989,1.056685314
9.5904,1.04790331,1.013143705,1.078191389,1.094512729,1.039079665,1.056685986
9.60705,1.047903949,1.013144306,1.078192026,1.094513286,1.039080329,1.056686645
9.6237,1.047904575,1.013144896,1.078192653,1.094513832,1.039080981,1.056687294
9.64035,1.047905189,1.013145475,1.078193268,1.094514369,1.039081622,1.05668793
9.657,1.04790579,1.013146042,1.078193872,1.094514896,1.039082251,1.056688556
9.67365,1.047906378,1.013146598,1.078194465,1.094515414,1.039082868,1.05668917
9.6903,1.047906954,1.013147143,1.078195047,1.094515922,1.039083475,1.056689773
9.70695,1.047907517,1.013147678,1.078195617,1.094516421,1.039084069,1.056690364
9.7236,1.047908068,1.013148201,1.078196178,1.09451691,1.039084653,1.056690945
9.74025,1.047908607,1.013148713,1.078196726,1.09451739,1.039085226,1.056691514
9.7569,1.047909133,1.013149215,1.078197265,1.094517861,1.039085787,1.056692073
9.77355,1.047909648,1.013149706,1.078197792,1.094518322,1.039086337,1.056692619
9.7902,1.04791015,1.013150186,1.07819831,1.094518774,1.039086876,1.056693156
9.80685,1.04791064,1.013150656,1.078198815,1.094519216,1.039087405,1.056693681
9.8235,1.047911119,1.013151115,1.078199312,1.09451965,1.039087922,1.056694197
9.84015,1.047911586,1.013151564,1.078199797,1.094520074,1.039088429,1.0566947
9.8568,1.047912042,1.013152002,1.078200273,1.09452049,1.039088925,1.056695195
9.87345,1.047912485,1.013152431,1.078200737,1.094520896,1.03908941,1.056695677
9.8901,1.047912918,1.013152849,1.078201192,1.094521293,1.039089885,1.05669615
9.90675,1.047913339,1.013153258,1.078201636,1.094521682,1.03909035,1.056696612
9.9234,1.047913749,1.013153656,1.078202072,1.094522062,1.039090804,1.056697065
9.94005,1.047914148,1.013154045,1.078202496,1.094522433,1.039091248,1.056697506
9.9567,1.047914536,1.013154424,1.078202911,1.094522795,1.039091682,1.056697939
9.97335,1.047914913,1.013154793,1.078203316,1.094523149,1.039092105,1.05669836
9.99,1.04791528,1.013155153,1.078203712,1.094523494,1.039092519,1.056698773
10.00665,1.047915636,1.013155503,1.078204097,1.094523831,1.039092923,1.056699175
10.0233,1.047915981,1.013155844,1.078204475,1.09452416,1.039093317,1.056699568
10.03995,1.047916316,1.013156176,1.078204841,1.09452448,1.039093702,1.05669995
10.0566,1.04791664,1.013156498,1.0782052,1.094524792,1.039094076,1.056700325
10.07325,1.047916955,1.013156812,1.078205548,1.094525095,1.039094442,1.056700688
10.0899,1.047917259,1.013157117,1.078205888,1.094525391,1.039094798,1.056701045
10.10655,1.047917554,1.013157413,1.078206218,1.094525679,1.039095144,1.056701389
10.1232,1.047917839,1.0131577,1.078206541,1.094525959,1.039095482,1.056701727
10.13985,1.047918114,1.013157979,1.078206853,1.094526231,1.039095811,1.056702054
10.1565,1.047918379,1.013158249,1.078207159,1.094526495,1.03909613,1.056702374
10.17315,1.047918635,1.013158511,1.078207454,1.094526752,1.039096441,1.056702683
10.1898,1.047918882,1.013158764,1.078207742,1.094527001,1.039096743,1.056702986
10.20645,1.047919119,1.013159009,1.07820802,1.094527242,1.039097036,1.056703277
10.2231,1.047919348,1.013159247,1.078208292,1.094527476,1.039097321,1.056703563
10.23975,1.047919567,1.013159476,1.078208554,1.094527703,1.039097597,1.056703838
10.2564,1.047919778,1.013159698,1.07820881,1.094527922,1.039097865,1.056704107
10.27305,1.04791998,1.013159912,1.078209055,1.094528135,1.039098125,1.056704365
10.2897,1.047920173,1.013160118,1.078209295,1.09452834,1.039098376,1.056704619
10.30635,1.047920358,1.013160317,1.078209525,1.094528538,1.03909862,1.056704861
10.323,1.047920535,1.013160508,1.07820975,1.09452873,1.039098856,1.056705099
10.33965,1.047920703,1.013160692,1.078209965,1.094528914,1.039099084,1.056705325
10.3563,1.047920863,1.013160869,1.078210175,1.094529092,1.039099304,1.056705548
10.37295,1.047921016,1.013161039,1.078210375,1.094529264,1.039099517,1.05670576
10.3896,1.04792116,1.013161202,1.078210571,1.094529428,1.039099722,1.056705967
10.40625,1.047921297,1.013161358,1.078210757,1.094529587,1.03909992,1.056706164
10.4229,1.047921426,1.013161507,1.078210938,1.094529738,1.039100111,1.056706357
10.43955,1.047921548,1.01316165,1.07821111,1.094529884,1.039100295,1.05670654
10.4562,1.047921662,1.013161786,1.078211278,1.094530024,1.039100471,1.05670672
10.47285,1.047921769,1.013161916,1.078211437,1.094530157,1.039100641,1.056706889
10.4895,1.047921869,1.01316204,1.078211592,1.094530284,1.039100804,1.056707054
10.50615,1.047921962,1.013162157,1.078211737,1.094530406,1.03910096,1.05670721
10.5228,1.047922048,1.013162268,1.078211879,1.094530521,1.03910111,1.056707363
10.53945,1.047922127,1.013162374,1.078212012,1.094530631,1.039101253,1.056707506
10.5561,1.0479222,1.013162473,1.078212142,1.094530736,1.03910139,1.056707646
10.57275,1.047922266,1.013162567,1.078212263,1.094530834,1.039101521,1.056707776
10.5894,1.047922326,1.013162656,1.078212381,1.094530928,1.039101646,1.056707904
10.60605,1.04792238,1.013162738,1.07821249,1.094531015,1.039101764,1.056708023
10.6227,1.047922427,1.013162816,1.078212597,1.094531098,1.039101877,1.056708139
10.63935,1.047922469,1.013162888,1.078212694,1.094531175,1.039101984,1.056708246
10.656,1.047922504,1.013162955,1.07821279,1.094531248,1.039102085,1.056708351
10.67265,1.047922534,1.013163016,1.078212877,1.094531315,1.03910218,1.056708446
10.6893,1.047922558,1.013163073,1.078212962,1.094531377,1.039102271,1.05670854
10.70595,1.047922576,1.013163125,1.078213038,1.094531435,1.039102355,1.056708625
10.7226,1.047922589,1.013163172,1.078213113,1.094531488,1.039102435,1.056708709
10.73925,1.047922597,1.013163215,1.078213179,1.094531536,1.039102509,1.056708783
10.7559,1.0479226,1.013163253,1.078213245,1.094531579,1.039102578,1.056708857
10.77255,1.047922597,1.013163286,1.078213301,1.094531618,1.039102642,1.056708921
10.7892,1.047922589,1.013163315,1.078213357,1.094531653,1.039102702,1.056708985
10.80585,1.047922577,1.01316334,1.078213404,1.094531683,1.039102757,1.05670904
10.8225,1.04792256,1.013163361,1.078213451,1.094531709,1.039102807,1.056709095
10.83915,1.047922538,1.013163378,1.07821349,1.094531731,1.039102852,1.056709141
10.8558,1.047922511,1.01316339,1.078213528,1.094531749,1.039102893,1.056709187
10.87245,1.04792248,1.013163399,1.078213558,1.094531763,1.03910293,1.056709224
10.8891,1.047922445,1.013163404,1.078213588,1.094531773,1.039102962,1.056709261
10.90575,1.047922406,1.013163406,1.07821361,1.094531779,1.039102991,1.05670929
10.9224,1.047922362,1.013163404,1.078213632,1.094531781,1.039103015,1.05670932
10.93905,1.047922314,1.013163398,1.078213647,1.09453178,1.039103035,1.056709341
10.9557,1.047922263,1.013163389,1.078213662,1.094531775,1.039103052,1.056709363
10.97235,1.047922207,1.013163377,1.078213669,1.094531767,1.039103064,1.056709376
10.989,1.047922148,1.013163361,1.078213676,1.094531755,1.039103073,1.056709391
11.00565,1.047922086,1.013163343,1.078213677,1.09453174,1.039103079,1.056709397
11.0223,1.04792202,1.013163321,1.078213678,1.094531722,1.039103081,1.056709405
11.03895,1.04792195,1.013163297,1.078213671,1.0945317,1.039103079,1.056709404
11.0556,1.047921877,1.01316327,1.078213666,1.094531676,1.039103075,1.056709405
11.07225,1.047921801,1.01316324,1.078213653,1.094531648,1.039103067,1.056709398
11.0889,1.047921722,1.013163207,1.078213642,1.094531618,1.039103056,1.056709393
11.10555,1.047921639,1.013163172,1.078213624,1.094531584,1.039103042,1.05670938
11.1222,1.047921554,1.013163134,1.078213607,1.094531548,1.039103025,1.05670937
11.13885,1.047921466,1.013163094,1.078213583,1.094531509,1.039103005,1.056709351
11.1555,1.047921375,1.013163052,1.078213561,1.094531468,1.039102982,1.056709335
11.17215,1.047921282,1.013163007,1.078213531,1.094531424,1.039102957,1.056709311
11.1888,1.047921186,1.01316296,1.078213504,1.094531377,1.039102929,1.056709289
11.20545,1.047921087,1.013162911,1.07821347,1.094531328,1.039102899,1.05670926
11.2221,1.047920987,1.013162861,1.078213439,1.094531277,1.039102866,1.056709234
11.23875,1.047920883,1.013162808,1.0782134,1.094531223,1.039102831,1.0567092
11.2554,1.047920778,1.013162753,1.078213364,1.094531167,1.039102793,1.056709169
