Time,W2,W3,W6,W8
8.1252,377.1626631,377.161543,377.161764,377.1616876
8.14185,377.1621091,377.1609927,377.1612129,377.1611345
8.1585,377.161565,377.1604523,377.1606717,377.1605914
8.17515,377.1610307,377.1599218,377.1601404,377.1600582
8.1918,377.1605062,377.1594011,377.1596189,377.1595347
8.20845,377.1599914,377.1588902,377.1591072,377.159021
8.2251,377.1594862,377.1583889,377.1586051,377.1585169
8.24175,377.1589906,377.1578972,377.1581125,377.1580224
8.2584,377.1585044,377.157415,377.1576294,377.1575373
8.27505,377.1580277,377.1569422,377.1571558,377.1570617
8.2917,377.1575602,377.1564788,377.1566915,377.1565954
8.30835,377.157102,377.1560247,377.1562365,377.1561384
8.325,377.1566529,377.1555797,377.1557906,377.1556906
8.34165,377.1562129,377.1551439,377.1553539,377.1552518
8.3583,377.1557819,377.1547171,377.1549262,377.1548221
8.37495,377.1553599,377.1542993,377.1545074,377.1544013
8.3916,377.1549467,377.1538903,377.1540975,377.1539894
8.40825,377.1545423,377.1534902,377.1536964,377.1535863
8.4249,377.1541465,377.1530987,377.153304,377.1531919
8.44155,377.1537594,377.1527159,377.1529202,377.1528061
8.4582,377.1533809,377.1523417,377.152545,377.1524289
8.47485,377.1530107,377.151976,377.1521783,377.1520601
8.4915,377.152649,377.1516186,377.1518199,377.1516997
8.50815,377.1522955,377.1512696,377.1514698,377.1513476
8.5248,377.1519503,377.1509288,377.151128,377.1510038
8.54145,377.1516132,377.1505962,377.1507943,377.150668
8.5581,377.1512842,377.1502717,377.1504687,377.1503404
8.57475,377.1509632,377.1499552,377.1501511,377.1500207
8.5914,377.15065,377.1496465,377.1498414,377.149709
8.60805,377.1503447,377.1493458,377.1495395,377.1494051
8.6247,377.1500472,377.1490528,377.1492454,377.1491089
8.64135,377.1497572,377.1487674,377.148959,377.1488204
8.658,377.1494749,377.1484897,377.1486801,377.1485395
8.67465,377.1492001,377.1482195,377.1484087,377.1482661
8.6913,377.1489327,377.1479567,377.1481448,377.1480001
8.70795,377.1486727,377.1477013,377.1478883,377.1477415
8.7246,377.1484199,377.1474531,377.147639,377.1474901
8.74125,377.1481743,377.1472122,377.1473969,377.1472459
8.7579,377.1479359,377.1469783,377.1471619,377.1470089
8.77455,377.1477044,377.1467516,377.1469339,377.1467789
8.7912,377.1474799,377.1465317,377.1467129,377.1465559
8.80785,377.1472623,377.1463188,377.1464988,377.1463397
8.8245,377.1470515,377.1461126,377.1462915,377.1461303
8.84115,377.1468474,377.1459132,377.1460909,377.1459277
8.8578,377.1466499,377.1457204,377.1458969,377.1457317
8.87445,377.146459,377.1455342,377.1457095,377.1455422
8.8911,377.1462746,377.1453544,377.1455286,377.1453593
8.90775,377.1460966,377.1451811,377.1453541,377.1451827
8.9244,377.1459249,377.1450141,377.1451859,377.1450125
8.94105,377.1457595,377.1448534,377.145024,377.1448485
8.9577,377.1456002,377.1446988,377.1448683,377.1446907
8.97435,377.1454471,377.1445503,377.1447186,377.144539
8.991,377.1452999,377.1444078,377.144575,377.1443933
9.00765,377.1451587,377.1442713,377.1444373,377.1442536
9.0243,377.1450234,377.1441407,377.1443054,377.1441197
9.04095,377.1448939,377.1440158,377.1441794,377.1439916
9.0576,377.14477,377.1438967,377.1440591,377.1438693
9.07425,377.1446519,377.1437831,377.1439444,377.1437525
9.0909,377.1445393,377.1436752,377.1438352,377.1436414
9.10755,377.1444321,377.1435727,377.1437316,377.1435357
9.1242,377.1443305,377.1434757,377.1436334,377.1434354
