Time,W2,W3,W6,W8
2.31435,376.7470091,376.8256483,377.3556651,377.192325
2.331,376.7571436,376.8285533,377.288359,377.1657432
2.34765,376.7651376,376.8282638,377.2041433,377.1245559
2.3643,376.7707095,376.8248914,377.1075398,377.0710167
2.38095,376.7737066,376.8186241,377.0032114,377.0077097
2.3976,376.7741082,376.8097229,376.8957707,376.9374407
2.41425,376.7720215,376.7985158,376.7896049,376.863124
2.4309,376.7676719,376.7853893,376.688722,376.787672
2.44755,376.7613878,376.7707787,376.5966242,376.7138899
2.4642,376.7535811,376.7551558,376.5162101,376.644379
2.48085,376.7447239,376.7390159,376.4497094,376.5814535
2.4975,376.7353246,376.7228641,376.3986485,376.5270717
2.51415,376.7259017,376.7072008,376.363848,376.4827839
2.5308,376.7169591,376.6925073,376.3454472,376.4496983
2.54745,376.7089631,376.6792324,376.3429545,376.428465
2.5641,376.7023223,376.6677791,376.3553172,376.4192773
2.58075,376.6973705,376.6584934,376.3810073,376.42189
2.5974,376.6943547,376.6516548,376.4181181,376.4356518
2.61405,376.6934277,376.6474679,376.4644662,376.4595507
2.6307,376.6946448,376.6460578,376.5176961,376.4922697
2.64735,376.697966,376.6474664,376.5753817,376.53225
2.664,376.7032622,376.6516524,376.6351221,376.5777591
2.68065,376.7103245,376.6584935,376.6946289,376.6269614
2.6973,376.718878,376.6677909,376.7518027,376.6779892
2.71395,376.7285964,376.6792768,376.8047956,376.7290103
2.7306,376.7391194,376.6926233,376.8520612,376.7782915
2.74725,376.7500693,376.7074535,376.8923876,376.8242558
2.7639,376.7610693,376.7233547,376.9249171,376.8655305
2.78055,376.7717591,376.7398918,376.9491502,376.9009862
2.7972,376.7818102,376.7566215,376.9649364,376.9297651
2.81385,376.7909382,376.7731071,376.972452,376.9512978
2.8305,376.7989131,376.7889323,376.972168,376.965309
2.84715,376.8055666,376.8037141,376.9648091,376.971812
2.8638,376.8107961,376.8171147,376.9513062,376.9710928
2.88045,376.8145656,376.8288514,376.9327452,376.963685
2.8971,376.8169042,376.838704,376.9103137,376.9503367
2.91375,376.8179009,376.8465207,376.8852486,376.9319715
2.9304,376.8176983,376.8522206,376.8587855,376.9096446
2.94705,376.8164827,376.8557943,376.8321128,376.8844967
2.9637,376.8144743,376.8573018,376.8063309,376.857707
2.98035,376.8119156,376.8568682,376.7824183,376.8304477
2.997,376.8090596,376.8546771,376.7612056,376.8038413
3.01365,376.8061584,376.8509626,376.743356,376.7789213
3.0303,376.803452,376.8459996,376.7293551,376.7566001
3.04695,376.8011592,376.8400931,376.7195076,376.7376416
3.0636,376.7994686,376.8335667,376.7139408,376.7226419
3.08025,376.7985328,376.8267515,376.7126151,376.7120172
3.0969,376.7984637,376.8199747,376.7153394,376.705999
3.11355,376.79933,376.8135484,376.7217903,376.704636
3.1302,376.8011571,376.8077604,376.7315358,376.7078039
3.14685,376.8039283,376.802865,376.7440596,376.7152193
3.1635,376.8075883,376.7990765,376.7587871,376.7264601
3.18015,376.8120478,376.7965629,376.7751112,376.740989
3.1968,376.8171897,376.795443,376.7924171,376.7581802
3.21345,376.8228754,376.7957838,376.8101047,376.7773475
3.2301,376.8289523,376.7976009,376.8276096,376.797773
3.24675,376.835261,376.80086,376.8444198,376.8187356
3.2634,376.8416427,376.80548,376.8600903,376.8395376
3.28005,376.8479455,376.8113381,376.8742528,376.8595289
3.2967,376.8540306,376.8182754,376.8866232,376.878128
3.31335,376.8597769,376.8261043,376.8970041,376.8948398
3.33,376.8650855,376.8346155,376.905285,376.9092679
3.34665,376.8698817,376.8435865,376.9114389,376.9211243
3.3633,376.8741169,376.8527898,376.9155163,376.9302326
3.37995,376.8777685,376.8620002,376.917637,376.9365284
3.3966,376.8808394,376.8710032,376.9179797,376.9400547
3.41325,376.8833559,376.8796009,376.9167715,376.9409536
3.4299,376.885365,376.8876186,376.9142752,376.9394554
3.44655,376.8869307,376.8949092,376.9107769,376.9358641
3.4632,376.8881307,376.9013571,376.9065747,376.930542
3.47985,376.8890515,376.9068803,376.9019662,376.9238924
3.4965,376.8897843,376.911432,376.8972388,376.9163422
3.51315,376.890421,376.9149998,376.8926599,376.9083241
3.5298,376.8910502,376.9176047,376.8884695,376.9002606
3.54645,376.8917535,376.9192987,376.8848738,376.8925486
3.5631,376.8926026,376.9201614,376.8820409,376.8855463
3.57975,376.8936574,376.9202956,376.8800981,376.8795622
3.5964,376.8949637,376.9198228,376.8791306,376.8748467
3.61305,376.896553,376.9188779,376.8791821,376.8715864
3.6297,376.8984416,376.9176039,376.880257,376.8699013
3.64635,376.9006316,376.9161467,376.882323,376.8698446
3.663,376.9031115,376.9146497,376.8853156,376.8714046
3.67965,376.9058582,376.9132491,376.8891424,376.8745098
3.6963,376.9088384,376.9120698,376.8936894,376.8790349
3.71295,376.9120108,376.9112214,376.8988258,376.8848092
3.7296,376.915329,376.9107955,376.9044105,376.8916259
3.74625,376.9187432,376.9108635,376.9102973,376.899252
3.7629,376.922203,376.9114754,376.9163406,376.9074387
3.77955,376.9256592,376.9126589,376.9224001,376.9159319
3.7962,376.929066,376.9144202,376.9283452,376.9244817
3.81285,376.9323826,376.9167445,376.9340589,376.9328518
3.8295,376.9355745,376.9195981,376.9394403,376.940827
3.84615,376.9386141,376.9229302,376.944407,376.9482204
3.8628,376.9414818,376.9266762,376.9488965,376.9548781
3.87945,376.9441656,376.93076,376.9528664,376.9606831
3.8961,376.9466614,376.9350978,376.9562947,376.9655571
3.91275,376.9489722,376.9396013,376.9591786,376.9694607
3.9294,376.9511073,376.9441809,376.9615333,376.9723928
3.94605,376.9530816,376.9487488,376.9633903,376.9743878
3.9627,376.9549144,376.953222,376.9647945,376.9755117
3.97935,376.9566281,376.9575249,376.9658022,376.9758582
3.996,376.958247,376.9615916,376.9664781,376.9755427
4.01265,376.9597962,376.9653671,376.9668925,376.974697
4.0293,376.9613003,376.9688089,376.9671186,376.9734627
4.04595,376.9627826,376.9718879,376.9672296,376.9719859
4.0626,376.9642641,376.9745881,376.9672966,376.9704108
4.07925,376.965763,376.9769067,376.9673858,376.9688748
4.0959,376.9672938,376.9788533,376.9675574,376.9675035
4.11255,376.9688677,376.9804487,376.9678631,376.9664071
4.1292,376.9704916,376.9817236,376.9683457,376.9656767
4.14585,376.9721689,376.9827172,376.9690381,376.965383
4.1625,376.9738995,376.9834746,376.9699626,376.9655743
4.17915,376.97568,376.9840458,376.9711316,376.9662765
4.1958,376.9775044,376.9844828,376.9725469,376.9674936
4.21245,376.9793642,376.9848384,376.9742015,376.9692092
4.2291,376.9812495,376.9851639,376.9760796,376.9713882
4.24575,376.9831495,376.9855075,376.9781582,376.9739797
4.2624,376.9850525,376.985913,376.9804082,376.9769197
4.27905,376.9869471,376.9864183,376.982796,376.9801347
4.2957,376.9888225,376.9870549,376.9852847,376.9835451
4.31235,376.9906688,376.9878467,376.9878358,376.9870685
4.329,376.9924772,376.98881,376.9904105,376.9906229
4.34565,376.9942405,376.9899535,376.9929711,376.9941301
4.3623,376.9959532,376.991278,376.9954822,376.9975181
4.37895,376.9976115,376.9927776,376.9979116,377.0007236
4.3956,376.9992132,376.9944397,377.0002316,377.0036936
4.41225,377.0007576,376.9962462,377.0024189,377.0063869
4.4289,377.0022457,376.9981745,377.0044559,377.0087745
4.44555,377.0036795,377.0001982,377.0063305,377.0108404
4.4622,377.005062,377.0022887,377.0080362,377.0125807
4.47885,377.0063972,377.0044164,377.0095717,377.0140033
4.4955,377.0076893,377.0065511,377.0109413,377.0151266
4.51215,377.0089429,377.0086638,377.0121536,377.0159781
4.5288,377.0101627,377.0107273,377.0132213,377.0165929
4.54545,377.0113532,377.012717,377.0141606,377.0170113
4.5621,377.0125185,377.0146117,377.01499,377.0172778
4.57875,377.0136622,377.0163941,377.01573,377.0174381
4.5954,377.0147875,377.018051,377.0164018,377.0175382
4.61205,377.0158969,377.0195736,377.017027,377.0176219
4.6287,377.0169922,377.0209574,377.0176263,377.0177298
4.64535,377.0180746,377.0222024,377.0182192,377.0178977
4.662,377.0191449,377.0233123,377.0188233,377.0181558
4.67865,377.0202031,377.0242945,377.019454,377.0185277
4.6953,377.0212489,377.0251595,377.0201236,377.0190304
4.71195,377.0222816,377.0259203,377.0208417,377.0196734
4.7286,377.0233002,377.0265918,377.0216146,377.0204598
4.74525,377.0243036,377.0271902,377.0224455,377.0213858
4.7619,377.0252906,377.0277323,377.0233346,377.0224421
4.77855,377.02626,377.0282349,377.0242791,377.023614
4.7952,377.0272105,377.0287144,377.0252738,377.0248827
4.81185,377.0281411,377.0291861,377.0263112,377.0262264
4.8285,377.0290508,377.0296635,377.0273821,377.0276209
4.84515,377.0299389,377.0301586,377.0284759,377.0290413
4.8618,377.0308048,377.0306811,377.0295812,377.0304626
4.87845,377.0316481,377.0312383,377.0306861,377.0318608
4.8951,377.0324686,377.0318351,377.0317788,377.0332137
4.91175,377.0332661,377.0324742,377.032848,377.0345017
4.9284,377.0340408,377.0331557,377.0338833,377.0357083
4.94505,377.0347927,377.0338776,377.0348755,377.0368206
4.9617,377.035522,377.0346362,377.0358166,377.0378292
4.97835,377.0362291,377.0354257,377.0367006,377.038729
4.995,377.0369141,377.0362394,377.037523,377.0395183
5.01165,377.0375773,377.0370691,377.0382811,377.0401992
5.0283,377.0382191,377.0379064,377.0389743,377.0407769
5.04495,377.0388396,377.0387422,377.0396032,377.0412596
5.0616,377.0394391,377.0395676,377.0401704,377.0416576
5.07825,377.0400178,377.040374,377.0406798,377.041983
5.0949,377.0405759,377.0411535,377.0411361,377.0422491
5.11155,377.0411134,377.0418987,377.0415455,377.0424697
5.1282,377.0416307,377.0426037,377.0419143,377.0426587
5.14485,377.0421278,377.0432635,377.0422496,377.0428295
5.1615,377.0426051,377.0438743,377.0425581,377.0429943
5.17815,377.0430626,377.0444338,377.0428469,377.0431641
5.1948,377.0435009,377.0449409,377.0431223,377.0433483
5.21145,377.04392,377.0453959,377.0433901,377.043554
5.2281,377.0443205,377.0458001,377.0436555,377.0437867
5.24475,377.0447028,377.0461558,377.0439226,377.0440495
5.2614,377.0450673,377.0464665,377.0441946,377.0443436
5.27805,377.0454145,377.0467361,377.0444737,377.0446682
5.2947,377.0457449,377.0469692,377.044761,377.0450208
5.31135,377.0460591,377.0471707,377.0450568,377.0453972
5.328,377.0463576,377.0473458,377.0453602,377.0457922
5.34465,377.0466408,377.0474994,377.0456696,377.0461995
5.3613,377.0469092,377.0476366,377.0459827,377.0466123
5.37795,377.0471632,377.0477618,377.0462967,377.0470233
5.3946,377.0474032,377.0478792,377.0466083,377.0474254
5.41125,377.0476293,377.0479923,377.0469138,377.0478116
5.4279,377.0478419,377.0481041,377.0472097,377.0481757
5.44455,377.0480411,377.0482167,377.0474924,377.048512
5.4612,377.0482268,377.0483318,377.0477583,377.0488159
5.47785,377.0483991,377.0484502,377.0480045,377.0490837
5.4945,377.0485579,377.0485719,377.0482283,377.0493128
5.51115,377.0487031,377.0486967,377.0484273,377.0495018
5.5278,377.0488345,377.0488235,377.0486001,377.0496505
5.54445,377.0489521,377.0489507,377.0487454,377.0497595
5.5611,377.0490555,377.0490767,377.0488628,377.0498306
5.57775,377.0491448,377.0491991,377.0489525,377.0498663
5.5944,377.0492196,377.0493158,377.0490149,377.0498697
5.61105,377.04928,377.0494243,377.0490512,377.0498445
5.6277,377.0493258,377.0495222,377.049063,377.0497947
5.64435,377.0493572,377.0496073,377.0490521,377.0497244
5.661,377.0493742,377.0496773,377.0490206,377.0496378
5.67765,377.049377,377.0497306,377.0489708,377.0495389
5.6943,377.0493657,377.0497654,377.0489051,377.0494313
5.71095,377.0493407,377.0497807,377.0488257,377.0493184
5.7276,377.0493023,377.0497754,377.048735,377.0492029
5.74425,377.0492509,377.0497491,377.048635,377.0490871
5.7609,377.0491869,377.0497017,377.0485276,377.0489726
5.77755,377.0491108,377.0496334,377.0484143,377.0488604
5.7942,377.0490231,377.0495447,377.0482964,377.0487509
5.81085,377.0489242,377.0494365,377.0481748,377.0486439
5.8275,377.0488146,377.0493098,377.0480502,377.048539
5.84415,377.0486947,377.0491658,377.0479228,377.0484349
5.8608,377.048565,377.0490061,377.0477926,377.0483302
5.87745,377.0484257,377.0488321,377.0476593,377.0482232
5.8941,377.0482773,377.0486453,377.0475224,377.0481122
5.91075,377.0481201,377.0484472,377.047381,377.047995
5.9274,377.0479541,377.0482394,377.0472344,377.0478698
5.94405,377.0477797,377.0480231,377.0470814,377.0477348
5.9607,377.0475969,377.0477997,377.0469211,377.0475882
5.97735,377.0474058,377.0475701,377.0467525,377.0474285
5.994,377.0472064,377.0473354,377.0465745,377.0472547
6.01065,377.0469988,377.0470961,377.0463862,377.0470657
6.0273,377.046783,377.0468529,377.0461869,377.0468609
6.04395,377.0465589,377.046606,377.0459761,377.0466403
6.0606,377.0463265,377.0463557,377.0457531,377.0464037
6.07725,377.0460859,377.0461018,377.0455178,377.0461517
6.0939,377.0458369,377.0458441,377.0452702,377.0458847
6.11055,377.0455796,377.0455825,377.0450103,377.0456037
6.1272,377.045314,377.0453165,377.0447383,377.0453098
6.14385,377.0450403,377.0450457,377.0444549,377.0450041
6.1605,377.0447584,377.0447695,377.0441605,377.0446879
6.17715,377.0444687,377.0444873,377.0438558,377.0443625
6.1938,377.0441711,377.0441988,377.0435416,377.0440292
6.21045,377.0438659,377.0439034,377.0432188,377.0436893
6.2271,377.0435534,377.0436007,377.0428882,377.0433439
6.24375,377.0432337,377.0432902,377.0425506,377.0429941
6.2604,377.0429072,377.0429718,377.0422068,377.0426408
6.27705,377.0425741,377.0426452,377.0418576,377.0422846
6.2937,377.0422347,377.0423103,377.0415037,377.0419262
6.31035,377.0418892,377.0419671,377.0411457,377.041566
6.327,377.041538,377.0416158,377.0407841,377.041204
6.34365,377.0411813,377.0412564,377.0404192,377.0408403
6.3603,377.0408194,377.0408892,377.0400514,377.0404749
6.37695,377.0404525,377.0405147,377.0396808,377.0401075
6.3936,377.0400808,377.0401331,377.0393075,377.0397378
6.41025,377.0397044,377.0397449,377.0389314,377.0393653
6.4269,377.0393236,377.0393506,377.0385525,377.0389896
6.44355,377.0389386,377.0389506,377.0381707,377.0386101
6.4602,377.0385493,377.0385455,377.0377856,377.0382266
6.47685,377.038156,377.0381357,377.0373971,377.0378383
6.4935,377.0377587,377.0377218,377.0370049,377.0374451
6.51015,377.0373575,377.037304,377.0366087,377.0370465
6.5268,377.0369524,377.0368828,377.0362084,377.0366422
6.54345,377.0365436,377.0364586,377.0358037,377.0362322
6.5601,377.036131,377.0360317,377.0353944,377.0358163
6.57675,377.0357148,377.0356023,377.0349805,377.0353946
6.5934,377.0352949,377.0351706,377.0345619,377.0349671
6.61005,377.0348716,377.0347367,377.0341386,377.0345341
6.6267,377.0344448,377.0343009,377.0337106,377.0340959
6.64335,377.0340146,377.033863,377.0332781,377.0336528
6.66,377.0335812,377.0334232,377.0328413,377.0332051
6.67665,377.0331446,377.0329815,377.0324003,377.0327533
6.6933,377.032705,377.0325379,377.0319555,377.032298
6.70995,377.0322625,377.0320922,377.0315072,377.0318394
6.7266,377.0318173,377.0316445,377.0310556,377.0313782
6.74325,377.0313695,377.0311948,377.0306012,377.0309147
6.7599,377.0309193,377.0307429,377.0301442,377.0304494
6.77655,377.0304668,377.0302888,377.029685,377.0299826
6.7932,377.0300121,377.0298325,377.0292239,377.0295147
6.80985,377.0295556,377.0293741,377.0287613,377.029046
6.8265,377.0290972,377.0289135,377.0282974,377.0285766
6.84315,377.0286372,377.0284507,377.0278324,377.0281068
6.8598,377.0281757,377.0279859,377.0273667,377.0276366
6.87645,377.0277128,377.0275191,377.0269003,377.0271662
6.8931,377.0272487,377.0270504,377.0264333,377.0266956
6.90975,377.0267835,377.0265799,377.025966,377.0262246
6.9264,377.0263172,377.0261078,377.0254983,377.0257534
6.94305,377.02585,377.0256343,377.0250303,377.0252819
6.9597,377.025382,377.0251594,377.024562,377.0248098
6.97635,377.0249133,377.0246833,377.0240935,377.0243372
6.993,377.0244439,377.0242063,377.0236246,377.023864
7.00965,377.0239739,377.0237285,377.0231553,377.0233901
7.0263,377.0235034,377.0232501,377.0226857,377.0229153
7.04295,377.0230324,377.0227712,377.0222156,377.0224397
7.0596,377.0225611,377.022292,377.0217451,377.0219632
7.07625,377.0220894,377.0218127,377.0212741,377.0214859
7.0929,377.0216174,377.0213333,377.0208026,377.0210077
7.10955,377.0211453,377.0208541,377.0203307,377.0205287
7.1262,377.020673,377.0203751,377.0198582,377.0200489
7.14285,377.0202007,377.0198964,377.0193854,377.0195685
7.1595,377.0197284,377.0194181,377.0189123,377.0190877
7.17615,377.0192562,377.0189404,377.0184389,377.0186065
7.1928,377.0187842,377.0184632,377.0179653,377.0181251
7.20945,377.0183124,377.0179867,377.0174918,377.0176437
7.2261,377.017841,377.0175108,377.0170183,377.0171625
7.24275,377.0173701,377.0170357,377.0165451,377.0166816
7.2594,377.0168997,377.0165613,377.0160723,377.0162013
7.27605,377.0164299,377.0160878,377.0156,377.0157218
7.2927,377.0159609,377.0156151,377.0151285,377.0152431
7.30935,377.0154927,377.0151434,377.0146578,377.0147654
7.326,377.0150253,377.0146725,377.0141881,377.014289
7.34265,377.014559,377.0142026,377.0137195,377.0138138
7.3593,377.0140936,377.0137338,377.0132521,377.0133401
7.37595,377.0136295,377.013266,377.0127861,377.0128679
7.3926,377.0131665,377.0127994,377.0123216,377.0123973
7.40925,377.0127048,377.0123339,377.0118586,377.0119283
7.4259,377.0122444,377.0118696,377.0113972,377.011461
7.44255,377.0117854,377.0114067,377.0109375,377.0109953
7.4592,377.0113279,377.0109451,377.0104795,377.0105314
7.47585,377.0108718,377.0104849,377.0100233,377.0100693
7.4925,377.0104174,377.0100262,377.0095688,377.0096088
7.50915,377.0099645,377.0095691,377.0091161,377.0091501
7.5258,377.0095133,377.0091136,377.0086653,377.008693
7.54245,377.0090637,377.0086598,377.0082162,377.0082377
7.5591,377.0086159,377.0082078,377.007769,377.0077841
7.57575,377.0081699,377.0077576,377.0073236,377.0073322
7.5924,377.0077257,377.0073093,377.00688,377.006882
7.60905,377.0072834,377.0068629,377.0064383,377.0064335
7.6257,377.0068429,377.0064186,377.0059985,377.0059868
7.64235,377.0064044,377.0059763,377.0055605,377.0055419
7.659,377.005968,377.0055361,377.0051245,377.0050988
7.67565,377.0055335,377.0050981,377.0046904,377.0046576
7.6923,377.0051011,377.0046623,377.0042583,377.0042184
7.70895,377.0046709,377.0042288,377.0038282,377.0037811
7.7256,377.0042428,377.0037976,377.0034002,377.003346
7.74225,377.0038169,377.0033687,377.0029744,377.0029129
7.7589,377.0033933,377.0029421,377.0025507,377.0024821
7.77555,377.0029721,377.002518,377.0021293,377.0020535
7.7922,377.0025531,377.0020963,377.0017103,377.0016273
7.80885,377.0021366,377.001677,377.0012936,377.0012036
7.8255,377.0017224,377.0012603,377.0008794,377.0007823
7.84215,377.0013108,377.0008461,377.0004676,377.0003636
7.8588,377.0009016,377.0004344,377.0000585,376.9999476
7.87545,377.000495,377.0000253,376.999652,376.9995342
7.8921,377.000091,376.9996188,376.9992481,376.9991235
7.90875,376.9996896,376.999215,376.998847,376.9987156
7.9254,376.9992908,376.9988138,376.9984486,376.9983105
7.94205,376.9988947,376.9984153,376.998053,376.9979082
7.9587,376.9985013,376.9980196,376.9976603,376.9975087
7.97535,376.9981106,376.9976266,376.9972704,376.9971122
7.992,376.9977227,376.9972363,376.9968834,376.9967185
8.00865,376.9973375,376.9968489,376.9964993,376.9963276
8.0253,376.9969551,376.9964643,376.9961181,376.9959397
8.04195,376.9965755,376.9960826,376.9957398,376.9955547
8.0586,376.9961987,376.9957037,376.9953644,376.9951725
8.07525,376.9958248,376.9953278,376.9949919,376.9947933
8.0919,376.9954538,376.9949547,376.9946224,376.994417
8.10855,376.9950856,376.9945846,376.9942558,376.9940436
8.1252,376.9947203,376.9942175,376.9938921,376.993673
8.14185,376.9943579,376.9938534,376.9935314,376.9933054
8.1585,376.9939985,376.9934922,376.9931737,376.9929407
8.17515,376.993642,376.9931341,376.9928189,376.992579
8.1918,376.9932885,376.992779,376.992467,376.9922202
8.20845,376.9929379,376.9924269,376.9921182,376.9918643
8.2251,376.9925903,376.992078,376.9917723,376.9915114
8.24175,376.9922458,376.991732,376.9914294,376.9911616
8.2584,376.9919042,376.9913892,376.9910895,376.9908147
8.27505,376.9915657,376.9910494,376.9907527,376.9904709
8.2917,376.9912302,376.9907128,376.9904189,376.9901301
8.30835,376.9908978,376.9903793,376.9900882,376.9897924
8.325,376.9905685,376.9900488,376.9897606,376.9894578
8.34165,376.9902422,376.9897216,376.9894361,376.9891263
8.3583,376.989919,376.9893974,376.9891147,376.988798
8.37495,376.9895989,376.9890764,376.9887964,376.9884728
8.3916,376.989282,376.9887585,376.9884813,376.9881508
8.40825,376.9889681,376.9884438,376.9881694,376.987832
8.4249,376.9886573,376.9881322,376.9878607,376.9875163
8.44155,376.9883497,376.9878238,376.9875551,376.9872039
8.4582,376.9880452,376.9875186,376.9872528,376.9868948
8.47485,376.9877438,376.9872166,376.9869536,376.9865888
8.4915,376.9874456,376.9869177,376.9866577,376.9862861
8.50815,376.9871505,376.986622,376.986365,376.9859866
8.5248,376.9868585,376.9863295,376.9860755,376.9856903
8.54145,376.9865696,376.9860402,376.9857892,376.9853972
8.5581,376.9862839,376.9857541,376.9855061,376.9851074
8.57475,376.9860014,376.9854711,376.9852262,376.9848207
8.5914,376.9857219,376.9851914,376.9849495,376.9845373
8.60805,376.9854456,376.9849148,376.984676,376.9842571
8.6247,376.9851725,376.9846414,376.9844057,376.98398
8.64135,376.9849024,376.9843712,376.9841386,376.9837061
8.658,376.9846355,376.9841042,376.9838746,376.9834354
8.67465,376.9843717,376.9838404,376.9836138,376.9831679
8.6913,376.984111,376.9835797,376.9833562,376.9829035
8.70795,376.9838534,376.9833222,376.9831017,376.9826423
8.7246,376.983599,376.9830678,376.9828503,376.9823842
8.74125,376.9833476,376.9828167,376.9826021,376.9821292
8.7579,376.9830993,376.9825686,376.982357,376.9818774
8.77455,376.9828542,376.9823237,376.982115,376.9816287
8.7912,376.9826121,376.982082,376.9818761,376.9813831
8.80785,376.9823731,376.9818433,376.9816403,376.9811406
8.8245,376.9821371,376.9816078,376.9814076,376.9809013
8.84115,376.9819043,376.9813754,376.9811781,376.9806651
8.8578,376.9816744,376.9811461,376.9809516,376.9804319
8.87445,376.9814477,376.9809199,376.9807282,376.9802019
8.8911,376.981224,376.9806967,376.9805079,376.979975
8.90775,376.9810033,376.9804766,376.9802906,376.9797511
8.9244,376.9807856,376.9802596,376.9800765,376.9795304
8.94105,376.9805709,376.9800457,376.9798653,376.9793127
8.9577,376.9803593,376.9798347,376.9796573,376.9790981
8.97435,376.9801506,376.9796268,376.9794522,376.9788866
8.991,376.9799449,376.979422,376.9792502,376.9786781
9.00765,376.9797422,376.9792201,376.9790512,376.9784726
9.0243,376.9795424,376.9790212,376.9788553,376.9782702
9.04095,376.9793456,376.9788253,376.9786623,376.9780708
9.0576,376.9791517,376.9786324,376.9784723,376.9778744
9.07425,376.9789608,376.9784424,376.9782853,376.977681
9.0909,376.9787727,376.9782554,376.9781012,376.9774905
9.10755,376.9785875,376.9780713,376.9779201,376.977303
9.1242,376.9784052,376.9778902,376.9777419,376.9771185
9.14085,376.9782258,376.9777119,376.9775666,376.9769369
9.1575,376.9780492,376.9775366,376.9773941,376.9767582
9.17415,376.9778755,376.9773641,376.9772246,376.9765824
9.1908,376.9777045,376.9771945,376.9770579,376.9764094
9.20745,376.9775364,376.9770277,376.9768941,376.9762394
9.2241,376.9773711,376.9768637,376.9767331,376.9760721
9.24075,376.9772085,376.9767026,376.9765749,376.9759077
9.2574,376.9770487,376.9765443,376.9764195,376.9757461
9.27405,376.9768917,376.9763887,376.9762668,376.9755873
9.2907,376.9767373,376.9762359,376.9761169,376.9754313
9.30735,376.9765857,376.9760859,376.9759698,376.975278
9.324,376.9764368,376.9759385,376.9758254,376.9751275
9.34065,376.9762905,376.9757939,376.9756837,376.9749797
9.3573,376.9761469,376.975652,376.9755446,376.9748347
9.37395,376.976006,376.9755128,376.9754083,376.9746923
9.3906,376.9758677,376.9753762,376.9752746,376.9745526
9.40725,376.9757319,376.9752423,376.9751435,376.9744155
9.4239,376.9755988,376.9751109,376.9750151,376.9742812
9.44055,376.9754682,376.9749822,376.9748893,376.9741494
9.4572,376.9753402,376.9748561,376.974766,376.9740203
9.47385,376.9752148,376.9747325,376.9746453,376.9738937
9.4905,376.9750918,376.9746115,376.9745272,376.9737697
9.50715,376.9749714,376.974493,376.9744116,376.9736483
9.5238,376.9748534,376.974377,376.9742985,376.9735295
9.54045,376.9747379,376.9742635,376.9741879,376.9734131
9.5571,376.9746248,376.9741525,376.9740798,376.9732993
9.57375,376.9745142,376.9740439,376.9739742,376.9731879
9.5904,376.9744059,376.9739378,376.973871,376.9730791
9.60705,376.9743001,376.973834,376.9737702,376.9729726
9.6237,376.9741966,376.9737327,376.9736718,376.9728686
9.64035,376.9740955,376.9736337,376.9735758,376.972767
9.657,376.9739966,376.9735371,376.9734821,376.9726678
9.67365,376.9739001,376.9734429,376.9733908,376.972571
9.6903,376.9738059,376.9733509,376.9733018,376.9724765
9.70695,376.973714,376.9732613,376.9732151,376.9723843
9.7236,376.9736243,376.9731739,376.9731307,376.9722945
9.74025,376.9735368,376.9730888,376.9730485,376.9722069
9.7569,376.9734516,376.9730059,376.9729685,376.9721216
9.77355,376.9733685,376.9729252,376.9728908,376.9720385
9.7902,376.9732876,376.9728468,376.9728153,376.9719577
9.80685,376.9732088,376.9727704,376.9727419,376.971879
9.8235,376.9731322,376.9726963,376.9726707,376.9718026
9.84015,376.9730577,376.9726243,376.9726016,376.9717283
9.8568,376.9729853,376.9725544,376.9725346,376.9716561
9.87345,376.9729149,376.9724866,376.9724698,376.9715861
9.8901,376.9728466,376.9724208,376.9724069,376.9715182
9.90675,376.9727803,376.9723571,376.9723462,376.9714523
9.9234,376.972716,376.9722955,376.9722874,376.9713885
9.94005,376.9726537,376.9722358,376.9722307,376.9713268
9.9567,376.9725934,376.9721781,376.972176,376.9712671
9.97335,376.972535,376.9721224,376.9721232,376.9712094
9.99,376.9724786,376.9720687,376.9720724,376.9711536
10.00665,376.972424,376.9720168,376.9720234,376.9710998
10.0233,376.9723714,376.9719669,376.9719764,376.971048
10.03995,376.9723206,376.9719189,376.9719313,376.9709981
10.0566,376.9722716,376.9718727,376.9718881,376.9709501
10.07325,376.9722245,376.9718283,376.9718467,376.9709039
10.0899,376.9721792,376.9717858,376.9718071,376.9708597
10.10655,376.9721356,376.9717451,376.9717693,376.9708172
10.1232,376.9720938,376.9717061,376.9717333,376.9707766
10.13985,376.9720538,376.971669,376.971699,376.9707378
10.1565,376.9720155,376.9716335,376.9716665,376.9707007
10.17315,376.9719789,376.9715998,376.9716358,376.9706655
10.1898,376.9719439,376.9715678,376.9716067,376.9706319
10.20645,376.9719107,376.9715374,376.9715793,376.9706001
10.2231,376.9718791,376.9715087,376.9715535,376.9705699
10.23975,376.9718491,376.9714817,376.9715294,376.9705415
10.2564,376.9718207,376.9714562,376.9715069,376.9705147
10.27305,376.9717938,376.9714324,376.971486,376.9704895
10.2897,376.9717686,376.9714101,376.9714667,376.9704659
10.30635,376.9717449,376.9713894,376.9714489,376.970444
10.323,376.9717227,376.9713703,376.9714326,376.9704236
10.33965,376.971702,376.9713526,376.9714179,376.9704047
10.3563,376.9716828,376.9713364,376.9714047,376.9703874
10.37295,376.9716651,376.9713218,376.9713929,376.9703717
10.3896,376.9716488,376.9713085,376.9713826,376.9703574
10.40625,376.9716339,376.9712968,376.9713738,376.9703445
10.4229,376.9716204,376.9712864,376.9713663,376.9703332
10.43955,376.9716084,376.9712774,376.9713603,376.9703233
